,ID,Property
9586,24695326,2
9587,24696222,6
9588,24698494,1
9589,33089618,307
9590,39683570,9
9591,24707352,13
9592,24707405,4
9593,24707592,20
9594,24709666,2
9595,24713337,26
9596,24716372,26
9597,24716392,114
9598,24717056,10
9599,24722569,10
9600,24718072,479
9601,24718451,263
9602,24718646,314
9603,24720989,40
9604,24721617,1
9605,24723417,15
9606,24724197,27
9607,24728379,180
9608,24728555,54
9609,29387869,54
9610,24729728,2
9611,24730200,40
9612,24730772,54
9613,24732032,40
9614,24741866,412
9615,28772257,353
9616,32070667,413
9617,40696252,713
9618,40697079,353
9619,40697342,413
9620,40697493,353
9621,24746919,51
9622,24749093,4
9623,24749755,2
9624,24749811,92
9625,24753219,6
9626,24753670,2
9627,24754885,714
9628,24756646,14
9629,29983038,40
9630,24756720,54
9631,24757577,40
9632,24763480,2
9633,24764564,2
9634,25182326,286
9635,24766724,30
9636,24767873,30
9637,24917477,30
9638,24918163,30
9639,24767868,1
9640,24767944,7
9641,24775936,33
9642,24776040,1
9643,24777955,23
9644,24778073,48
9645,24779353,4
9646,24787778,42
9647,24787829,22
9648,24789028,25
9649,24789267,1
9650,40218538,37
9651,24789405,87
9652,24793799,2
9653,24795669,40
9654,24796356,1
9655,24796450,6
9656,24796574,40
9657,24798686,51
9658,24798931,22
9659,24800567,20
9660,29813613,33
9661,31791982,142
9662,37252955,20
9663,24802938,715
9664,36999959,716
9665,37011491,717
9666,37015748,718
9667,37072206,719
9668,37072930,719
9669,37073489,719
9670,37076951,719
9671,37077401,719
9672,37079151,719
9673,37079675,719
9674,37082808,716
9675,37083619,716
9676,37398485,720
9677,37442759,721
9678,37443121,721
9679,37443694,721
9680,37443939,721
9681,37445681,721
9682,37446580,721
9683,37448186,721
9684,37451957,721
9685,39122998,413
9686,24805004,10
9687,24805715,2
9688,24805874,634
9689,24813121,33
9690,24819819,6
9691,24820380,456
9692,24820669,171
9693,24821053,1
9694,24821955,112
9695,24822402,137
9696,24825725,4
9697,24825849,10
9698,24826857,124
9699,24958569,84
9700,25090701,84
9701,26834994,124
9702,30706197,23
9703,24826917,20
9704,24835482,20
9705,24836933,20
9706,24837673,20
9707,24837978,9
9708,24840149,2
9709,24841502,15
9710,24844867,114
9711,24906266,290
9712,38476755,51
9713,38478447,6
9714,24846996,10
9715,24847414,10
9716,24848947,1
9717,24851046,722
9718,40104331,407
9719,24851160,49
9720,24851275,146
9721,24861626,13
9722,24863090,27
9723,24863554,51
9724,24863657,18
9725,24865407,33
9726,24866845,40
9727,24867120,33
9728,24868283,2
9729,24871227,32
9730,24880273,6
9731,24883796,10
9732,24886469,139
9733,24889051,2
9734,24889249,36
9735,24890909,54
9736,24893067,22
9737,24893223,303
9738,24901239,40
9739,24903173,2
9740,24903973,6
9741,24904580,2
9742,24905473,723
9743,24957770,724
9744,25069654,47
9745,26150420,723
9746,28430602,122
9747,24906135,500
9748,24908082,725
9749,25370218,726
9750,25370769,725
9751,25371303,727
9752,25371546,725
9753,25373150,725
9754,25373800,725
9755,29529619,727
9756,24909405,40
9757,24909523,33
9758,24915006,10
9759,24916946,728
9760,24918100,27
9761,24918354,96
9762,24918544,49
9763,24919303,27
9764,24924840,263
9765,24944252,479
9766,24967855,479
9767,24968139,479
9768,25119010,573
9769,25178883,483
9770,26057350,479
9771,24928206,189
9772,24931853,2
9773,26700287,1
9774,32442027,6
9775,32569315,14
9776,32600795,1
9777,32735145,1
9778,24932661,2
9779,24934640,1
9780,24935408,54
9781,24937270,135
9782,24939608,1
9783,24940191,96
9784,24941145,13
9785,25293560,34
9786,25294643,34
9787,25295183,142
9788,26784191,34
9789,24942281,19
9790,24944443,10
9791,33899414,40
9792,24950738,23
9793,24951487,6
9794,24952714,42
9795,24952989,15
9796,24958874,2
9797,24961263,22
9798,28771770,6
9799,31882840,6
9800,41388962,6
9801,24963375,147
9802,24963455,13
9803,24964727,40
9804,24966415,4
9805,24968697,10
9806,24968836,8
9807,24979819,90
9808,24980423,287
9809,24988516,50
9810,24989016,15
9811,24992122,39
9812,24993015,1
9813,25007799,102
9814,25009136,1
9815,25011884,30
9816,25012946,30
9817,25303180,48
9818,25306011,729
9819,25012479,10
9820,25014175,84
9821,25209609,84
9822,25735511,84
9823,25736672,84
9824,25738339,84
9825,26763750,84
9826,35223913,84
9827,35224524,84
9828,35400769,84
9829,35401691,84
9830,35402443,84
9831,25029374,2
9832,25032681,2
9833,25038821,6
9834,25039842,15
9835,25040506,39
9836,25044094,6
9837,25044741,1
9838,25044932,96
9839,25045225,2
9840,25048457,1
9841,25050792,96
9842,25052014,1
9843,32392271,1
9844,25053121,52
9845,25062601,32
9846,25067116,730
9847,25211865,10
9848,25074264,4
9849,25076047,6
9850,25076368,180
9851,25076370,180
9852,25076796,10
9853,25079296,6
9854,25079993,6
9855,25081085,2
9856,25081608,2
9857,25090792,252
9858,25100028,34
9859,25930248,34
9860,25093028,1
9861,25096123,6
9862,25098188,18
9863,25098806,2
9864,25101201,208
9865,33416872,485
9866,25101353,2
9867,25102544,310
9868,25128446,310
9869,25129674,310
9870,25131134,310
9871,25131704,310
9872,25156632,310
9873,25438831,310
9874,25449165,48
9875,25103478,22
9876,25105140,20
9877,25111584,20
9878,25105538,2
9879,25125956,20
9880,25132649,1
9881,25133113,10
9882,25146536,6
9883,25153438,61
9884,25154421,37
9885,25155444,2
9886,25157814,229
9887,25158596,27
9888,25158710,20
9889,34411406,10
9890,25163778,37
9891,25166474,2
9892,25177471,14
9893,25177862,2
9894,25178613,2
9895,25180694,10
9896,25181577,49
9897,25185019,1
9898,25200842,37
9899,25204516,443
9900,25204912,1
9901,25208377,27
9902,25208434,310
9903,25210997,39
9904,40698553,39
9905,25219374,99
9906,25233213,99
9907,28326286,671
9908,25221302,20
9909,25223592,731
9910,25223873,18
9911,25228888,40
9912,25229159,276
9913,25776771,732
9914,25779136,276
9915,25229359,6
9916,25232784,33
9917,25234669,16
9918,25239960,2
9919,25245548,31
9920,25353017,30
9921,25389216,48
9922,25443349,733
9923,25458019,31
9924,25245648,84
9925,25247547,1
9926,25248060,10
9927,25248445,734
9928,25249461,613
9929,25250038,735
9930,26031970,613
9931,26105870,735
9932,26106139,613
9933,26106326,613
9934,33747025,734
9935,34531965,734
9936,34534569,734
9937,25250888,33
9938,25251011,1
9939,25252906,15
9940,25253688,454
9941,25253869,40
9942,25255200,9
9943,25256263,2
9944,25257097,2
9945,25257719,39
9946,25261111,7
9947,25263121,30
9948,25547449,736
9949,25263261,2
9950,25263519,36
9951,25263864,4
9952,25272387,37
9953,25273401,461
9954,25274245,36
9955,25274384,22
9956,25275042,26
9957,25275330,31
9958,25286306,30
9959,25304325,31
9960,25275838,122
9961,25275926,181
9962,25277291,2
9963,25278418,26
9964,25279217,8
9965,25279485,230
9966,25543297,147
9967,25280168,6
9968,25280253,40
9969,25281877,40
9970,25283109,10
9971,25301656,22
9972,25303966,2
9973,25306724,478
9974,25306726,1
9975,25306806,1
9976,25308906,2
9977,25310543,2
9978,25310808,23
9979,25310817,6
9980,25310976,31
9981,25311256,633
9982,25378725,30
9983,25313463,36
9984,25313938,40
9985,25317641,2
9986,25321835,61
9987,25322028,180
9988,25322435,14
9989,25324253,2
9990,25333125,96
9991,25334671,261
9992,25335363,9
9993,25335761,2
9994,25335802,10
9995,25339273,216
9996,25344412,9
9997,25348410,197
9998,25350578,49
9999,25351616,2
10000,25351791,2
10001,25351908,2
10002,25361447,2
10003,25351999,2
10004,25361239,2
10005,25362043,222
10006,25367889,1
10007,25369996,18
10008,25371407,2
10009,25372353,218
10010,25377025,49
10011,25377644,3
10012,25378128,32
10013,25380129,9
10014,25390281,51
10015,25396252,38
10016,25396299,139
10017,25397800,40
10018,25398154,26
10019,25402060,251
10020,25891909,20
10021,25892451,20
10022,25402566,23
10023,25412991,27
10024,25442073,7
10025,25415848,40
10026,25417415,1
10027,25420111,50
10028,25425766,27
10029,25426237,10
10030,25426522,27
10031,25427003,1
10032,25436344,18
10033,25439678,49
10034,25441728,9
10035,25442319,1
10036,25446920,37
10037,25447870,40
10038,25447873,2
10039,25449329,6
10040,35480726,6
10041,25450919,40
10042,25450920,2
10043,25450921,6
10044,25453127,6
10045,25453906,61
10046,25455304,38
10047,25456632,96
10048,25465714,13
10049,25469316,6
10050,25470965,14
10051,32535537,39
10052,25474643,13
10053,25475166,13
10054,34453360,90
10055,25477120,1
10056,25477208,112
10057,25477685,23
10058,25478415,15
10059,25481541,2
10060,25496091,9
10061,25498309,33
10062,25501398,2
10063,25501644,40
10064,25504138,2
10065,25509957,119
10066,25512431,27
10067,25515447,49
10068,25517880,20
10069,25666321,20
10070,25677761,20
10071,25526991,343
10072,25527999,26
10073,25531726,2
10074,25532057,6
10075,25537177,6
10076,25539541,10
10077,25542046,22
10078,25543305,2
10079,25543306,15
10080,25546975,2
10081,25547001,40
10082,25548962,13
10083,25562002,26
10084,25563894,1
10085,25566039,6
10086,25566646,40
10087,25567308,265
10088,25571215,10
10089,25580546,1
10090,25581525,40
10091,25582351,117
10092,25582505,6
10093,25583612,10
10094,25599701,20
10095,25984011,20
10096,27503959,20
10097,25603150,2
10098,25603766,39
10099,25614982,1
10100,25617016,2
10101,25624350,10
10102,25659320,2
10103,25664890,36
10104,25667133,26
10105,25668899,1
10106,25669974,2
10107,25670451,10
10108,25671297,7
10109,25672413,2
10110,25673775,27
10111,25676775,2
10112,25680836,36
10113,25683608,17
10114,25692908,7
10115,25709007,2
10116,25714004,15
10117,25717493,48
10118,25718334,14
10119,25718639,111
10120,25721404,2
10121,25722500,54
10122,25723847,10
10123,25727183,2
10124,25727971,2
10125,25728283,2
10126,25728550,2
10127,25728797,2
10128,25731230,40
10129,26144979,87
10130,26209317,40
10131,25731476,737
10132,25732447,585
10133,29126761,253
10134,25737343,139
10135,25739075,27
10136,25739459,40
10137,25740789,37
10138,25740991,84
10139,26439972,84
10140,26441189,84
10141,26441701,84
10142,26442072,20
10143,25758778,42
10144,25820444,63
10145,25761249,23
10146,25783731,84
10147,25784089,84
10148,25806978,20
10149,25808591,84
10150,25762302,6
10151,25762555,180
10152,25763306,14
10153,25763644,2
10154,25764370,40
10155,25764809,33
10156,25766284,52
10157,25768101,4
10158,25770013,1
10159,25770629,10
10160,25770826,2
10161,25771215,20
10162,25885305,20
10163,25885990,20
10164,25886138,20
10165,25886300,20
10166,25772212,2
10167,25774592,4
10168,25775542,283
10169,25779421,23
10170,25780497,84
10171,25780735,612
10172,25781241,84
10173,25782220,20
10174,25782502,84
10175,25782799,84
10176,25790879,177
10177,25790920,32
10178,25797538,124
10179,25802620,84
10180,25804226,124
10181,32206047,127
10182,25797672,20
10183,25935641,1
10184,25799517,40
10185,25801462,1
10186,25801960,4
10187,29149675,6
10188,25804140,46
10189,25804175,10
10190,25808652,2
10191,25809050,1
10192,25809154,27
10193,25809319,626
10194,25865965,626
10195,25866314,626
10196,25866562,626
10197,25866920,626
10198,25867138,626
10199,25810850,10
10200,25822128,42
10201,25824622,7
10202,25826751,738
10203,25829297,49
10204,25831938,49
10205,25832560,96
10206,25834519,27
10207,25835074,20
10208,25884244,20
10209,25884360,20
10210,25841737,6
10211,25842398,2
10212,25850039,61
10213,25853817,739
10214,25859826,6
10215,25862970,2
10216,25864876,6
10217,25865038,18
10218,25865244,6
10219,25869185,1
10220,25869356,7
10221,25869406,84
10222,25875597,276
10223,25875722,276
10224,25884072,332
10225,25887965,276
10226,25888536,542
10227,25928431,643
10228,25929988,643
10229,25933863,643
10230,25934148,643
10231,25934274,643
10232,25934381,643
10233,25869908,48
10234,25870906,1
10235,25873033,46
10236,25885833,2
10237,25886653,1
10238,25887377,33
10239,25887465,7
10240,25887713,2
10241,25888144,84
10242,25888222,84
10243,26222129,84
10244,25890542,33
10245,25893146,15
10246,25905773,219
10247,25906249,363
10248,25915022,13
10249,25928053,740
10250,25930454,6
10251,25935709,171
10252,25937315,2
10253,25946659,1
10254,25947894,84
10255,25959213,40
10256,25960202,2
10257,25962877,1
10258,25963729,27
10259,25971343,15
10260,25972124,656
10261,25972258,6
10262,25974405,36
10263,25975991,2
10264,25977551,19
10265,25978606,146
10266,25982390,87
10267,25982443,6
10268,25985327,132
10269,25992165,2
10270,25996334,2
10271,25997928,51
10272,25998070,2
10273,25998688,27
10274,26002595,15
10275,27822168,741
10276,27973508,742
10277,28998676,159
10278,29144502,152
10279,26004372,40
10280,26006986,33
10281,26017543,2
10282,26023919,49
10283,26025251,9
10284,26027951,1
10285,26028235,188
10286,26344569,188
10287,26551431,188
10288,26768515,188
10289,27133966,188
10290,27231095,188
10291,26030625,26
10292,26033522,1
10293,32812631,23
10294,26036969,23
10295,26051744,1
10296,26055007,40
10297,26055016,8
10298,26055184,2
10299,26055337,26
10300,26055658,7
10301,26057277,10
10302,26057311,1
10303,26057651,36
10304,26057672,39
10305,26058394,2
10306,26060354,288
10307,31981271,288
10308,26062174,48
10309,26070278,37
10310,26072478,6
10311,26072961,20
10312,29004624,253
10313,26073132,20
10314,26081783,477
10315,26091842,10
10316,26092673,27
10317,26093410,1
10318,26093662,102
10319,32011276,30
10320,32012585,30
10321,32281499,31
10322,26094898,376
10323,26095107,9
10324,26098630,6
10325,26098659,39
10326,26098933,306
10327,26250344,306
10328,27648234,306
10329,27650312,305
10330,26099620,1
10331,26099798,10
10332,26100524,1
10333,26102431,27
10334,26104047,2
10335,26107180,144
10336,26107331,10
10337,26107507,10
10338,26108304,4
10339,26115097,103
10340,26115711,363
10341,26115957,513
10342,26116815,83
10343,39881128,20
10344,26118965,2
10345,26119501,2
10346,26119915,40
10347,26119973,2
10348,26120051,235
10349,26122334,27
10350,26126736,272
10351,26128650,1
10352,26129349,6
10353,26131423,23
10354,26131939,40
10355,26133143,83
10356,26143295,32
10357,26144051,7
10358,26147469,392
10359,26149419,13
10360,26151575,9
10361,26152188,10
10362,26154508,9
10363,26154664,1
10364,26156620,6
10365,26158815,23
10366,26161405,6
10367,26165213,10
10368,26184010,25
10369,26187144,2
10370,26189639,33
10371,26191948,40
10372,26192814,743
10373,30002278,317
10374,26193346,2
10375,26197752,744
10376,26951449,20
10377,26955767,20
10378,26956116,142
10379,26956709,142
10380,26197762,10
10381,26199098,40
10382,26201601,40
10383,26209105,37
10384,26210155,15
10385,26210432,97
10386,26210849,1
10387,26211093,303
10388,26211281,6
10389,34488492,6
10390,26212416,49
10391,26212976,114
10392,26213537,261
10393,26213586,2
10394,26213993,6
10395,26215662,745
10396,26215924,39
10397,26216803,1
10398,26218411,39
10399,26219867,54
10400,26221058,33
10401,26221774,1
10402,26222260,7
10403,26223344,341
10404,26550937,341
10405,26552442,341
10406,26552857,341
10407,26553167,341
10408,26239220,7
10409,26241479,40
10410,26242401,23
10411,26549580,84
10412,26550135,84
10413,26550465,84
10414,26550658,84
10415,26550771,84
10416,26551484,84
10417,27649125,84
10418,26242865,1
10419,26243210,26
10420,26243402,10
10421,26243702,398
10422,26243762,398
10423,26244136,300
10424,26244382,300
10425,26244475,272
10426,26244692,31
10427,26245288,33
10428,26247055,6
10429,26248853,3
10430,26515465,84
10431,26530576,84
10432,26530832,84
10433,26530970,84
10434,26547619,84
10435,26548253,84
10436,27980577,84
10437,26249580,40
10438,26252415,26
10439,26252899,20
10440,26252996,49
10441,26253121,259
10442,26254533,4
10443,26256499,6
10444,26257216,40
10445,26257768,27
10446,26258187,27
10447,26264499,218
10448,26266621,7
10449,26266809,1
10450,26268577,6
10451,26278588,9
10452,26288026,10
10453,26288885,22
10454,26292544,8
10455,26379131,252
10456,26381551,20
10457,26297947,40
10458,26298025,122
10459,26298504,36
10460,26301758,26
10461,26302507,1
10462,26303109,6
10463,26312211,61
10464,26313702,40
10465,26313998,20
10466,26763664,49
10467,26314896,6
10468,26314913,96
10469,36389464,27
10470,26315392,7
10471,26315474,37
10472,26315493,746
10473,26315517,2
10474,26321023,40
10475,26321273,10
10476,26322009,36
10477,26323632,33
10478,26333843,6
10479,26334730,46
10480,26346897,32
10481,26353230,8
10482,26353248,20
10483,26464363,142
10484,26353591,143
10485,26355092,23
10486,26355779,2
10487,26356729,6
10488,26357097,20
10489,26375389,20
10490,26375840,142
10491,26376072,142
10492,26376425,142
10493,36592924,23
10494,26363578,52
10495,26364202,18
10496,26365321,2
10497,26375160,20
10498,26375698,20
10499,26376251,142
10500,26376334,142
10501,27481730,142
10502,26376109,1
10503,26383768,2
10504,26388741,6
10505,26395402,2
10506,35768796,36
10507,26395825,9
10508,26396316,9
10509,26413496,145
10510,41475355,269
10511,26414561,49
10512,26415332,2
10513,26417770,37
10514,26420261,48
10515,26424088,1
10516,26424486,1
10517,26424527,18
10518,26424810,37
10519,26424880,10
10520,26425584,20
10521,26427718,6
10522,26429177,137
10523,26440741,19
10524,26442432,23
10525,26443415,49
10526,26447051,6
10527,38968085,15
10528,26448751,227
10529,29555869,227
10530,26449010,42
10531,26451780,37
10532,26452023,49
10533,26458249,1
10534,26460712,91
10535,26461587,36
10536,26462862,512
10537,26468016,5
10538,26471489,6
10539,26489778,96
10540,26511389,9
10541,26514552,4
10542,26516833,40
10543,29894874,26
10544,26517714,23
10545,26519261,40
10546,26521167,37
10547,26523406,8
10548,26525162,10
10549,26531584,10
10550,26548738,54
10551,26549058,265
10552,26549169,61
10553,26550563,54
10554,26552787,2
10555,26556612,6
10556,26561396,42
10557,26562459,747
10558,26565445,7
10559,26565803,6
10560,26567214,10
10561,26879345,1
10562,26582375,7
10563,26583573,96
10564,26583842,7
10565,26591343,33
10566,26594403,26
10567,26595565,2
10568,26595986,2
10569,26597399,10
10570,26599853,6
10571,26602298,33
10572,26603010,2
10573,26603548,61
10574,26604611,26
10575,26605950,37
10576,26615683,4
10577,26616003,6
10578,26619203,2
10579,26620951,748
10580,26624917,152
10581,26625593,645
10582,26627777,646
10583,41793537,748
10584,41795147,645
10585,41806227,645
10586,26622282,8
10587,26623980,26
10588,26625426,1
10589,26626465,20
10590,26627118,162
10591,26628018,37
10592,26628454,1
10593,26629075,231
10594,26630922,96
10595,26631527,18
10596,26637112,307
10597,26638230,25
10598,26638338,124
10599,26638783,2
10600,26638933,410
10601,26638960,2
10602,26640852,32
10603,26646777,1
10604,26649764,2
10605,26650078,477
10606,26650990,18
10607,26651103,40
10608,26652296,7
10609,26658354,6
10610,26658911,27
10611,26661492,10
10612,26667192,2
10613,26676073,7
10614,26677156,15
10615,26678683,82
10616,26681984,40
10617,26682697,51
10618,26683531,51
10619,26684166,51
10620,26688682,6
10621,26688769,9
10622,26689300,229
10623,26692328,10
10624,26696693,7
10625,26710990,749
10626,26714550,10
10627,26714586,1
10628,26715300,15
10629,26717537,1
10630,26728326,265
10631,26728608,15
10632,39860730,15
10633,26728610,67
10634,26728988,2
10635,26729218,265
10636,26729550,6
10637,26730732,132
10638,26731760,4
10639,26738901,10
10640,26739767,82
10641,26748622,40
10642,26749923,2
10643,26749991,39
10644,26751187,36
10645,26760524,7
10646,26764754,1
10647,26764770,117
10648,26765128,32
10649,26766178,25
10650,26766500,750
10651,26780425,482
10652,26780841,123
10653,26781036,482
10654,26781184,123
10655,26781952,751
10656,26767420,15
10657,26767768,54
10658,26768536,49
10659,26769634,2
10660,26769646,2
10661,26769683,6
10662,26770585,338
10663,26772325,40
10664,26773669,15
10665,26774242,15
10666,26774864,1
10667,26775977,96
10668,26776211,32
10669,26776237,23
10670,26776793,6
10671,26777153,84
10672,26778832,276
10673,26779317,84
10674,26779771,84
10675,26781578,24
10676,26777280,491
10677,26778435,40
10678,26778544,6
10679,26780617,230
10680,26793155,147
10681,26794146,1
10682,26796933,33
10683,26799570,27
10684,26800518,14
10685,26801223,752
10686,26804363,122
10687,26805292,189
10688,26811920,181
10689,26816043,65
10690,26822570,6
10691,26824183,635
10692,26826071,753
10693,26826605,17
10694,26827275,126
10695,26828562,6
10696,26832585,749
10697,26833143,447
10698,26833975,2
10699,26839108,2
10700,26840748,180
10701,26840843,26
10702,26844351,2
10703,26844747,15
10704,26853436,54
10705,26853455,54
10706,26858272,6
10707,26859473,19
10708,27792401,19
10709,26860326,28
10710,26861641,4
10711,26862357,9
10712,26865925,33
10713,26866869,35
10714,26867679,15
10715,26870433,45
10716,28307935,45
10717,26871759,40
10718,26871983,9
10719,26872364,4
10720,26884552,2
10721,26886405,6
10722,26890410,39
10723,26895261,6
10724,26895659,52
10725,26896495,54
10726,26897225,42
10727,26910759,754
10728,26916162,18
10729,33179880,96
10730,26920584,40
10731,26923953,40
10732,26927422,2
10733,26939316,2
10734,26940245,2
10735,39684767,9
10736,26947344,112
10737,26948404,27
10738,26948455,40
10739,26948621,6
10740,26950046,231
10741,26951388,30
10742,27258677,30
10743,27260942,31
10744,27348289,31
10745,27862781,48
10746,26953360,49
10747,26954361,84
10748,26955367,84
10749,26955558,84
10750,26955725,84
10751,26955845,84
10752,26954430,32
10753,26966469,84
10754,27041756,84
10755,27070629,84
10756,27520019,84
10757,27863014,84
10758,34835294,84
10759,36933521,84
10760,26967885,2
10761,26969290,10
10762,26976354,2
10763,26976475,755
10764,27259248,755
10765,26981401,84
10766,27392632,276
10767,26983073,389
10768,26985676,2
10769,26986372,2
10770,26987500,26
10771,26988753,33
10772,26994019,2
10773,27007337,1
10774,27007366,40
10775,27010797,1
10776,27012843,6
10777,27016959,431
10778,30079016,299
10779,31395134,152
10780,27020090,51
10781,27022816,6
10782,27023726,54
10783,27025331,2
10784,27027804,443
10785,27030354,20
10786,27040494,2
10787,27042438,2
10788,27042461,1
10789,27043445,20
10790,27074024,20
10791,27074683,20
10792,27180158,142
10793,35107802,20
10794,27043657,756
10795,32130213,103
10796,32153596,10
10797,32166777,757
10798,27048051,37
10799,27048206,226
10800,27049719,9
10801,27052296,84
10802,27059596,84
10803,27059889,84
10804,27060046,84
10805,27060155,84
10806,27060258,84
10807,27054063,227
10808,27055069,6
10809,27055225,61
10810,27056180,7
10811,27057043,2
10812,27057169,2
10813,27057203,27
10814,27057242,2
10815,27057469,27
10816,27057665,50
10817,27058834,40
10818,27058996,78
10819,27061345,142
10820,27108321,20
10821,27327881,26
10822,27061370,54
10823,27070344,4
10824,27071086,1
10825,27072110,49
10826,27798271,49
10827,27075052,2
10828,27076223,96
10829,27079874,6
10830,27080488,2
10831,27080799,665
10832,27081216,665
10833,27081534,665
10834,27336803,665
10835,27336912,665
10836,27336998,301
10837,27337073,301
10838,41363526,84
10839,27081269,40
10840,27083493,51
10841,27084175,146
10842,27086651,2
10843,27088658,49
10844,27089469,112
10845,27098889,227
10846,27099032,227
10847,27099061,227
10848,27102900,227
10849,27103523,758
10850,27100762,7
10851,27105112,15
10852,27109429,46
10853,27110681,2
10854,27120946,1
10855,27121190,231
10856,32372066,37
10857,27128226,27
10858,27130792,7
10859,27131006,6
10860,27133207,146
10861,27135344,10
10862,38427128,84
10863,27135732,116
10864,27136794,26
10865,27147882,7
10866,27153369,84
10867,27155204,315
10868,27156147,123
10869,27156824,482
10870,27157360,123
10871,27156083,20
10872,27572951,357
10873,27714443,759
10874,27774954,521
10875,27830803,521
10876,29074092,20
10877,36479729,162
10878,27156587,6
10879,27159169,6
10880,27157166,3
10881,27159399,2
10882,27161014,2
10883,27161316,6
10884,27161632,13
10885,27161633,6
10886,27167583,142
10887,27168169,13
10888,27168229,188
10889,27296899,20
10890,27168582,26
10891,27169235,243
10892,27178424,26
10893,27181367,15
10894,27182006,1
10895,27183171,10
10896,27183472,18
10897,27185262,231
10898,27185548,2
10899,27186025,13
10900,27186294,290
10901,27186362,10
10902,27189781,9
10903,27819796,2
10904,27190385,139
10905,27190685,139
10906,27192799,15
10907,27193310,132
10908,27193575,132
10909,35184491,235
10910,27190863,40
10911,27191652,4
10912,27191669,2
10913,27192349,459
10914,27193079,15
10915,27193585,15
10916,27193742,139
10917,27212289,15
10918,27193244,2
10919,27193408,15
10920,27213887,15
10921,27214420,46
10922,27193783,36
10923,27193971,32
10924,27197286,142
10925,27621713,20
10926,27199656,126
10927,27201262,84
10928,37488653,49
10929,27202811,27
10930,27213416,18
10931,27214422,15
10932,27215747,46
10933,27216154,46
10934,27217694,15
10935,27218370,2
10936,27219311,40
10937,27221108,48
10938,27221921,67
10939,27222136,4
10940,27222410,33
10941,27229062,760
10942,40266040,761
10943,40266950,293
10944,27232876,126
10945,27241592,226
10946,38086087,21
10947,27243032,40
10948,27244463,4
10949,27247881,96
10950,27248995,10
10951,27250364,6
10952,27251578,51
10953,27270370,9
10954,27270717,26
10955,27272091,15
10956,27273326,96
10957,27276308,36
10958,27276600,96
10959,27276665,6
10960,27282640,2
10961,27283428,8
10962,27294071,67
10963,34645663,82
10964,27298109,36
10965,27298492,1
10966,27304453,84
10967,27320844,762
10968,27321117,84
10969,27305579,2
10970,27306632,40
10971,27310368,2
10972,27311435,40
10973,27311443,18
10974,27321114,310
10975,28735625,10
10976,27321259,2
10977,27321671,2
10978,27324152,1
10979,27324622,9
10980,27330646,36
10981,27332106,36
10982,27336428,2
10983,27338131,32
10984,27341276,27
10985,27349246,40
10986,27350960,146
10987,27392405,2
10988,27392780,483
10989,27393067,263
10990,27352519,25
10991,33576574,25
10992,27354109,461
10993,27354418,6
10994,27358047,2
10995,27359446,763
10996,27360307,1
10997,27360724,7
10998,27360917,40
10999,27360968,7
11000,27361349,9
11001,27364237,477
11002,41812884,33
11003,41812895,40
11004,27366830,764
11005,27367599,117
11006,27367693,20
11007,27367780,54
11008,27380577,37
11009,27381629,26
11010,27382288,2
11011,27382646,6
11012,27386169,7
11013,27386224,23
11014,27387449,1
11015,31635121,2
11016,27388367,54
11017,27392876,54
11018,27395549,111
11019,30044423,1
11020,27392877,23
11021,27399822,22
11022,27400260,49
11023,27401683,27
11024,32056025,61
11025,27402211,6
11026,27414878,49
11027,27425469,2
11028,27415086,26
11029,27415471,26
11030,27418750,10
11031,27421873,1
11032,27424679,227
11033,28332521,227
11034,27426837,10
11035,27428889,2
11036,27428890,2
11037,27428891,2
11038,27445741,27
11039,27448228,491
11040,27452020,49
11041,27454353,765
11042,27456953,52
11043,27463200,98
11044,27465095,90
11045,27474679,61
11046,27475106,36
11047,27478753,227
11048,27478755,227
11049,27478760,227
11050,27478764,227
11051,27478765,227
11052,27478767,227
11053,27478769,350
11054,27482510,180
11055,38251572,23
11056,27482693,32
11057,27483025,766
11058,36404913,20
11059,36408842,20
11060,27484097,32
11061,27484806,1
11062,27485881,2
11063,27486677,27
11064,27487179,2
11065,27487181,7
11066,27488225,33
11067,27488251,767
11068,27517092,291
11069,27517508,291
11070,27517914,291
11071,27518147,767
11072,27491032,36
11073,27498229,36
11074,27499077,76
11075,27500414,52
11076,27501529,768
11077,41317375,73
11078,41345529,672
11079,41393278,73
11080,27504847,4
11081,27505601,769
11082,27506704,34
11083,27508254,6
11084,27519739,33
11085,27520465,2
11086,27523320,2
11087,41759630,2
11088,27526091,1
11089,27527783,2
11090,27538170,26
11091,27539013,15
11092,27539141,80
11093,27539472,10
11094,27542801,10
11095,27543922,2
11096,27545318,10
11097,27545996,36
11098,27547321,2
11099,27551456,1
11100,27552556,55
11101,27556024,55
11102,27556026,33
11103,27556027,7
11104,27563139,141
11105,27563212,40
11106,27563238,231
11107,27564120,36
11108,27564450,2
11109,27565176,6
11110,27573052,6
11111,27573053,10
11112,27575974,6
11113,28419841,6
11114,28767719,10
11115,27576127,46
11116,38889108,46
11117,27576411,2
11118,27576587,1
11119,27576852,10
11120,27577071,2
11121,27579666,605
11122,27580865,216
11123,27589637,770
11124,31588123,51
11125,27591382,1
11126,27594472,38
11127,27597447,19
11128,27600852,167
11129,27618931,96
11130,27623077,2
11131,27624568,30
11132,27624756,49
11133,27628818,272
11134,27632137,10
11135,27633606,6
11136,27634788,27
11137,27646273,36
11138,27651937,132
11139,27654002,40
