listing_id,host_id,date_id,location_id,property_id,review_id,price_per_night
20498740,1934,3072017,270,303,1,220
20498855,1184,6122016,1581,22,3,40
20510797,1731,17082017,3122,6,1,41
20513878,2799,18082017,2427,7,8,55
20514887,3441,9102017,1491,1,1,40
20518141,3441,9102017,1491,1,3,40
20515429,2503,28062018,956,124,4,25
20530886,3443,25082017,2594,49,2,65
20533543,3444,27042018,2596,40,1,70
20534827,582,4092017,3503,6,4,65
20537613,381,17082017,1910,7,2,59
20537661,2900,6062017,1195,2,4,75
20538272,3445,4072018,950,6,3,100
20551016,3446,20092017,1839,35,1,57
27958673,3376,3012018,3253,40,3,40
20567590,3450,19102018,1782,6,1,47
20572324,49,10012018,686,55,2,69
20579614,3032,28072017,3166,36,14,90
23868974,3032,28072017,3166,20,5,40
20580179,323,1092017,1478,96,2,80
20581735,2999,3092018,508,22,1,65
20598049,3456,9082017,335,26,3,100
20600511,3457,23082017,1023,2,10,100
20603838,122,4092017,1756,6,10,80
20604735,1241,21062018,41,9,1,60
20604977,3459,14092018,2400,2,3,76
20605993,1652,19012015,1062,38,2,80
29613038,3460,19012015,1062,286,3,99
20612941,1796,4082017,221,32,3,108
20613171,1226,2102018,1402,226,2,100
20614114,3463,12092018,462,181,1,96
20617524,1070,13072017,1658,26,1,109
20622356,23,10082017,2593,4,6,70
20623426,2056,18082017,208,2,1,50
20629889,1457,31052016,2901,2,6,70
20632783,1115,5102018,1240,142,6,23
36480706,1115,5102018,1240,30,6,33
20638967,2007,1062017,669,40,1,70
20653608,3468,24082017,720,15,1,75
20659419,77,1082017,1325,40,1,99
20669893,3469,5032018,108,40,3,35
20670535,2838,30082017,3316,10,3,79
20671222,2007,1062017,669,10,1,70
20671374,2007,1062017,669,40,1,70
20671564,3470,12032018,1587,253,1,35
24888124,3470,12032018,1587,20,1,29
20671969,3471,28072017,2950,26,1,60
20673416,1085,20102017,2739,2,3,60
20678116,3473,31082017,1482,40,6,77
20679203,3474,21082017,870,2,1,50
20683612,3475,30062017,1698,630,1,20
20684691,3475,30062017,1698,630,36,26
20684214,2446,14032018,1991,46,1,60
20685980,2007,1062017,669,40,1,70
20686195,2007,1062017,669,139,1,65
20687165,88,27092017,2497,39,1,90
20689640,3478,29092017,1012,2,2,65
20693607,3479,23082017,1242,40,1,75
20694351,1832,9082017,2736,631,6,30
20695368,1832,9082017,2736,631,28,30
20696112,1832,9082017,2736,631,3,40
20694780,3480,10012018,3107,40,24,65
20701389,3481,3112017,346,6,1,89
20705237,3483,8052017,1872,37,3,90
20708506,122,6112017,634,218,2,80
20711035,471,21072017,2276,180,6,90
20722541,3485,26092017,818,10,12,100
20723793,1749,4122017,2716,6,1,85
20727462,360,31082017,356,7,30,135
20728397,3487,12092017,3571,61,3,45
36402717,3487,12092017,3571,1,3,80
20728636,3159,9082017,1560,2,2,60
20733021,1455,16102018,1281,20,13,30
20778883,1455,16102018,1281,632,16,30
20736576,1250,3012017,1763,122,3,120
20737066,2799,22082017,1976,52,4,70
20739486,338,6062017,861,477,6,48
20740239,546,29072016,2793,491,1,80
20740961,122,5072017,633,2,2,80
20741271,3490,29082017,2609,7,3,40
20742766,3491,10012018,1654,3,1,60
20743651,3310,6072017,2065,2,3,45
20753281,2683,19012018,537,26,3,80
20755153,33,4072017,1195,2,2,68
20756473,3492,26102017,791,40,2,51
20757322,3390,31072017,2276,10,16,57
20761812,3494,19072017,933,2,2,70
20772568,1636,21042017,1930,633,2,75
20777479,3496,26092017,3414,96,6,199
20778206,1010,29082017,231,1,1,100
20781846,3498,1092017,913,20,1,28
29418247,3498,1092017,913,20,3,25
20786118,1184,9112017,995,2,2,59
20786339,3499,1092017,2888,40,1,65
20792948,248,11062017,2286,40,3,80
20800757,3180,14092017,2453,7,2,59
20808458,3500,31072017,3572,33,1,150
20814654,1452,31072017,2639,6,1,45
20815221,1325,12092017,2818,2,6,70
20815332,3503,31082017,224,40,3,40
20820029,1452,31072017,2639,6,1,45
20826708,3504,27122017,751,34,40,28
22405340,3504,27122017,751,34,1,30
20832683,2408,6072017,2635,10,2,50
20839332,1934,29052017,2286,6,1,29
20842127,3506,18082017,1194,2,2,60
20842199,301,1092017,1320,54,6,95
20842888,3508,23122017,1411,13,3,180
20855227,2799,19112015,669,6,31,35
20855462,2799,19112015,669,22,15,40
20855639,2799,19112015,669,40,8,40
20855862,2799,19112015,669,40,15,50
20856904,85,13092017,1838,40,1,90
20857253,3509,25012018,3562,2,1,25
20857955,3510,24082017,481,10,2,60
20858765,2799,6072017,2097,6,15,40
20858824,2799,6072017,2097,6,15,35
20859728,1180,27092017,775,7,7,114
20867622,2806,11092017,633,2,1,100
20868053,3512,27092017,2453,132,3,100
20868369,1016,15092017,2943,6,10,70
20868397,1016,15092017,407,139,10,70
20871866,1054,6092017,25,6,1,45
20877575,686,10102017,227,10,1,48
20878355,3514,29082017,520,49,1,100
20878555,3515,10102017,964,1,2,59
20880984,3516,5092017,460,634,1,45
20881117,3517,8092017,781,635,13,100
20886173,2197,16082017,3404,17,23,44
20894629,3519,26062018,2066,40,2,55
20895352,101,24102017,3075,38,10,212
20901814,3520,29082017,1763,32,3,80
20906641,1016,15092017,407,139,10,70
20908543,582,6122017,1763,6,2,65
20909780,582,25092017,1763,6,12,65
20914158,2889,18102018,1616,2,2,40
20914959,3522,12072017,662,36,1,70
20917505,301,1092017,1320,54,6,85
20917563,54,6092017,2054,36,1,140
20923804,3038,25012018,1010,6,3,55
20924794,1585,5092017,910,2,6,25
20926890,2080,11092018,781,6,1,60
20927248,2599,3102017,2339,7,2,70
20928008,2599,3102017,2945,7,4,45
20928083,3525,10092019,832,6,1,59
20928084,3526,3102018,405,26,3,50
20929769,71,14092017,1321,2,1,90
20941295,1051,27122017,518,2,6,150
20941687,238,8092017,2833,403,8,63
20941744,725,26062017,930,2,41,80
20943398,3529,11072017,3631,432,3,35
20970327,3529,11072017,3631,152,3,30
20970539,3529,11072017,3631,152,18,35
20970795,3529,11072017,3631,432,1,30
21203228,3529,11072017,3631,152,1,50
20944671,3530,12092017,2247,6,1,59
20953178,238,24112017,2793,235,2,63
20956135,352,18092017,697,33,2,85
20957356,3473,28082017,525,37,1,280
20958443,1829,15092017,1283,33,1,52
20959899,666,20072017,2987,7,2,60
20963837,909,27062018,3270,636,3,50
20965424,3535,29122015,1060,96,6,110
20966496,3536,27102017,3404,2,1,33
20967231,3537,19072017,2412,49,1,60
20967946,1637,27062018,1092,20,3,28
21269414,1637,27062018,1092,20,1,24
26469516,1637,27062018,1092,20,1,23
26470261,1637,27062018,1092,20,1,18
20969108,2510,12092017,508,6,1,40
20981584,3538,13092017,687,184,30,50
20987140,260,20052016,1408,40,23,65
20995540,1345,3082017,861,2,2,80
20995795,1180,8102018,1926,181,3,40
20996135,3541,22082017,932,54,2,52
20996196,1010,18012018,2056,1,3,50
21004075,1282,12092017,159,32,3,120
21004190,3186,18092017,2872,637,3,99
21006500,2582,13112012,669,395,3,169
21006511,2582,13112012,468,2,2,147
21006529,2582,26092016,1465,26,1,210
21006541,2582,8052015,468,10,3,155
21006564,2582,6112013,3100,32,3,228
21008913,635,24072018,831,1,6,75
21011721,3545,24082017,1518,7,2,70
21021235,582,30082017,2818,4,2,100
21035316,50,5092017,18,7,3,79
21036759,3548,4092017,588,65,3,100
21038013,3549,26092017,2453,10,3,45
21039522,238,6092017,494,9,2,42
21039551,1554,15032018,3437,9,3,48
21042405,238,12082017,1838,6,10,45
21042679,2081,17082017,2950,2,3,50
21048390,260,21092017,413,1,18,59
21048453,238,6092017,1129,10,4,47
21049538,2838,19092017,1060,2,1,60
21050027,1364,6102017,2935,2,1,120
21055775,2551,6062016,3330,639,42,150
21061614,105,22092017,1060,33,3,85
21063137,1772,15052018,832,412,8,13
21063350,1772,15052018,832,412,2,13
24853971,1772,15052018,832,353,10,13
24854170,1772,15052018,832,412,10,13
21067472,159,20092017,1465,40,6,105
21071714,105,22092017,1060,33,3,95
21074822,238,1102017,63,1,5,94
21077473,1968,25102017,303,49,3,175
21077545,1829,4092017,1320,2,6,58
21078376,3555,3042018,422,2,1,45
21078528,3556,20102017,1648,36,1,150
21079750,238,18082017,1927,2,2,47
21080659,1829,4092017,1320,27,6,58
21093624,3023,28042017,1656,6,2,49
21094834,3558,22082018,883,4,1,100
38535505,852,3062015,1673,2,10,36
21096409,3559,13092017,951,6,2,66
21102375,3560,14022017,1233,112,3,115
21102504,2091,6102016,1491,25,2,130
21102648,131,15052017,1310,27,1,75
21107659,3561,11102017,1616,9,2,50
21110064,132,26102017,1574,13,2,200
21111209,3562,19122017,748,10,1,50
21117439,3563,21092017,1928,36,6,286
21118368,728,11102018,1524,4,1,89
21120117,1774,25082017,1977,40,2,85
21121392,3565,10012018,1716,6,2,38
21125477,3566,18072017,569,23,6,100
21131819,238,24092017,921,640,3,84
21132000,1338,27102017,984,1,2,70
21132276,105,22092017,1060,32,3,75
21132284,1338,27102017,984,1,2,70
21132445,1338,27102017,984,49,3,100
21132547,1338,27102017,2872,33,3,120
21132735,1338,27102017,962,54,8,80
21135748,3343,10012017,1060,7,2,100
21138514,101,6122016,781,2,32,55
21144751,1636,13092017,2040,40,3,100
21145340,1051,14102015,518,17,3,85
21146026,946,1102017,709,2,3,100
21149268,2858,10082017,58,2,4,100
21150857,1340,6072017,618,142,1,44
21152621,981,26052017,3106,23,6,150
21157927,3494,17072017,933,2,1,60
21161915,248,16102018,1402,10,3,80
21162973,3572,5092017,1657,27,2,85
21163595,3572,5092017,1657,1,3,70
21180546,1827,27042017,1111,114,3,199
21169316,2399,19102017,1616,2,2,45
21172444,1818,4122017,932,2,3,80
21173139,1572,10082015,81,332,2,72
21181961,188,19102018,720,20,1,40
21183829,105,22092017,1060,33,3,85
21190729,1652,1062016,583,1,2,65
21195903,3516,5092017,460,634,1,45
21196577,2705,26052017,2714,1,2,49
21197448,2705,26052017,2714,1,3,45
21197757,2799,15092017,1196,2,9,40
21198234,3390,29092017,2901,40,4,77
21199295,2336,18012016,1889,98,3,65
21199442,1325,17102017,2500,4,1,170
21199966,3390,29092017,773,2,2,80
21201253,33,21092017,869,9,8,61
21203357,3581,12092017,2401,84,3,60
21203595,3581,12092017,2401,127,4,22
21203882,3581,12092017,2401,358,30,76
21204027,3581,12092017,2401,124,3,90
21204100,3581,12092017,2401,84,11,106
21208182,32,6032017,2289,48,7,265
21213919,3583,3102017,3182,36,2,120
21226344,3584,1072017,2423,114,1,95
22434629,3585,1072017,2423,114,1,100
21238289,381,9102017,548,6,1,49
21248348,3586,10082015,700,418,4,25
21248921,3586,10082015,700,159,4,24
24777163,3586,10082015,700,417,9,24
24790625,3586,10082015,700,587,10,25
21259632,2337,29092017,341,1,1,50
21260043,897,10102017,1205,18,2,65
21269224,32,6032017,2592,96,2,79
21270651,3212,8072016,1998,40,2,80
21272761,2779,19092018,2950,1,1,65
21273863,844,19072018,511,36,1,100
21279836,3591,20122017,856,36,1,100
21285581,1585,12022018,1472,6,1,50
21287087,1073,10102017,2446,4,6,52
21287422,2091,6062018,1238,6,3,80
21287594,1079,9102017,2525,7,2,100
21290614,1109,23042018,1022,2,6,59
21300426,3597,6102017,1194,7,2,65
21300587,1489,11102017,1169,36,2,100
21304394,3019,24112017,3075,4,3,150
21304870,3600,18102017,97,10,6,59
21307470,3601,2022018,3192,26,3,110
21310227,3602,5052017,1705,6,3,60
21318252,3603,19102018,2254,84,2,28
21329208,3603,19102018,2254,84,2,40
21404732,3603,19102018,2254,84,2,20
33843763,3603,19102018,2254,643,10,13
33843962,3603,19102018,2254,644,3,13
33844278,3603,19102018,2254,643,6,13
33844447,3603,19102018,2254,643,3,13
33844807,3603,19102018,2254,643,1,13
33845094,3603,19102018,2254,643,1,13
21319123,3604,11092017,1773,36,2,90
21498058,313,20042015,2510,192,4,125
21321597,3605,3042018,1589,10,3,120
21321824,2816,19102017,1366,6,3,75
21322528,3606,16102017,798,2,3,49
21324737,2997,14022018,481,55,7,100
21325117,3555,28032016,573,7,3,109
21329225,3602,5052017,1705,84,1,22
21746034,3602,5052017,1705,84,3,30
21330665,256,3022010,775,40,2,90
21331972,3608,15022018,2235,272,4,65
21435403,3608,15022018,2235,398,12,60
21435546,3608,15022018,2235,272,20,60
21332035,3609,25102017,192,75,4,70
21343305,482,22122017,1095,40,3,44
21366319,3612,13102017,2042,297,4,20
21367060,3612,13102017,2042,161,10,23
21367247,3612,13102017,2042,297,25,21
21355876,334,14092017,176,7,3,55
21367617,3613,31082018,1832,6,6,115
21374846,946,16102017,743,15,2,100
21377697,3614,30102017,327,647,1,49
21890920,3614,30102017,327,647,1,49
21378381,1636,14072015,2392,648,14,50
22880186,1636,14072015,2392,648,14,50
21379341,1273,4102017,2728,49,1,70
21380541,3616,8112018,775,142,2,20
21388662,1829,30082018,1320,27,1,58
21388802,50,27112017,783,49,2,79
21389192,3617,24082017,832,7,15,100
21393316,168,7092018,1590,84,6,35
21395766,3620,31102017,2074,6,23,65
21396961,3621,21112017,339,40,6,78
21398115,2843,10102017,3176,40,2,200
21401004,2500,24042018,2534,84,2,19
21432514,2500,24042018,2534,84,2,17
21460021,2500,24042018,2534,84,2,23
21606918,2500,24042018,2534,84,2,18
35533115,2500,24042018,2534,84,2,18
21403165,625,17102017,157,61,6,37
21405261,1696,4102017,694,27,1,90
21407976,2799,10102017,1382,40,12,60
21408937,998,22062017,932,10,3,69
21411083,3626,10092015,686,1,1,77
21415791,732,1022018,350,2,1,59
21417249,3629,22012018,934,7,2,41
21419402,3606,7112017,735,240,3,31
21419544,1250,23102017,875,363,4,110
21420777,1796,17082017,147,7,4,106
21431318,3632,6022018,2309,6,6,70
21431479,3633,7082017,1582,20,1,30
30963880,3633,7082017,1582,20,6,40
21431707,1345,7112017,3504,27,3,80
21432283,1098,20102017,856,6,3,35
21432739,1311,2102018,2060,301,2,100
21437849,844,4042018,3175,651,2,40
21442563,828,30102017,1341,27,2,49
21443015,3636,9112016,1647,6,2,45
21444384,1110,17102017,1584,8,6,85
21447685,1205,8092017,208,7,3,80
21452999,3639,1112017,21,92,6,180
21453601,2718,17102018,2342,26,1,70
21456970,1325,17072017,1763,7,1,80
21457706,1779,16102017,2473,6,3,40
21460796,1386,5072018,1218,20,1,35
21465212,3644,15092017,1880,20,3,20
21468122,1097,13102017,1814,276,1,15
21468667,1097,13102017,1814,84,2,9
21468846,1097,13102017,1814,84,3,11
21877376,1097,13102017,1814,84,7,16
21469312,3646,29092017,97,8,6,89
21469452,2314,18122017,1464,1,6,89
21475161,2314,18122017,1464,6,1,80
21480804,3647,10092018,3449,1,1,72
21483580,2599,7122017,523,36,2,60
21484931,233,18102018,3086,4,11,199
21485355,3649,23012018,2842,653,1,50
21502573,1097,23102017,2421,6,1,53
21502874,89,17012018,208,2,6,65
21503964,3076,5092017,899,33,4,70
21504123,3655,11102017,536,32,6,90
21506787,3656,24102017,2298,654,1,60
21508326,950,22032017,1279,2,11,49
21510142,1650,8052018,2420,25,1,280
21512237,3038,3012019,2901,15,3,60
21514614,1637,27082019,3298,6,3,48
21516843,1793,11072017,3351,477,4,100
21517119,3658,26102017,967,17,6,37
21527181,1829,30082018,1320,40,6,55
21532709,3659,29082017,1773,143,1,100
21535083,1793,11072017,3351,10,4,80
21537745,924,17012018,747,52,3,149
21537902,3661,13112017,58,1,1,100
21545646,828,30102017,1124,2,2,49
21555752,3662,7112017,2841,76,1,60
21556487,2799,15092017,1316,2,20,45
24397953,2799,15092017,1316,40,25,60
21557037,3663,15112018,800,50,6,120
21559536,503,20022018,644,656,2,60
21559823,1070,20092017,924,33,1,66
21562233,86,2012018,2376,27,3,85
21563675,3665,26102017,1825,40,1,50
21572164,3639,10102017,3511,6,3,90
21573035,3666,25102017,3109,49,3,130
21592078,2293,30042018,3186,40,6,100
21604361,1751,14092018,1169,84,1,40
21606728,552,18102017,2764,4,1,115
21607939,3474,4102017,2045,8,6,75
21619457,1604,24062016,3291,6,1,60
21621689,732,25012018,350,6,1,54
21623014,2603,27102017,894,657,3,25
21627758,2745,4112017,285,30,6,27
21628754,2116,15092017,2243,162,1,75
21629924,3038,7112018,1989,1,1,110
21631833,174,20062016,2348,6,3,65
21639961,2974,22122018,977,117,1,50
21645366,576,21112017,2237,40,3,50
21647667,1730,9112017,1768,1,1,35
21648759,1266,27122017,1809,7,3,50
21648797,1266,27122017,1809,40,2,44
21648912,301,29052017,932,49,1,95
21657961,50,6122017,669,2,7,59
21658049,2695,16112017,831,2,2,70
21659863,1305,24112017,2164,2,1,89
21675799,3666,25102017,1325,96,3,100
21677059,3681,4102017,2503,48,1,140
28934810,3681,4102017,2503,30,1,52
22786877,1569,29112012,2061,10,9,30
21680154,2460,4102017,1543,27,2,200
21680518,2573,19092018,2276,2,3,50
21682024,1325,7112017,1131,40,6,59
21697990,3683,25032015,2513,230,11,175
21698791,3684,8112017,659,25,6,290
21699288,2105,2112017,1233,565,1,80
21707175,1232,12122017,999,13,1,50
21708015,381,29122017,738,51,6,99
21708855,3186,27102017,1071,658,3,65
21709150,238,21102017,921,2,10,76
21720833,3687,17102017,106,2,1,69
21722184,3688,22062019,2516,36,1,150
21777496,3688,22062019,2516,40,1,150
21723908,3689,25082017,2020,75,1,80
21724235,1064,11042016,3280,226,2,70
21725374,1064,11042016,3280,226,3,70
21726470,1064,11042016,3280,659,1,150
21736462,2702,11112017,1280,4,2,100
21743863,3691,12122014,1262,36,2,100
21759640,256,20102018,1316,6,1,110
21761954,1001,18092018,3584,6,2,37
21765062,2799,10112017,2338,2,4,45
21766152,1574,3112017,274,6,4,39
21777229,29,2082018,1280,10,1,55
32708030,3695,2082018,1280,1,1,65
21777949,535,27122017,662,15,2,25
21780070,3696,16102017,2286,54,4,125
21781555,2799,6112017,775,2,15,45
21781698,2701,6102017,846,33,1,120
21793544,85,14112017,933,6,11,50
21794454,2409,9022017,2766,232,10,274
21800058,3428,27112018,3240,27,1,110
21808013,2628,3112017,2593,6,3,90
24029023,2628,3112017,2593,32,1,126
21812638,924,17012018,1754,6,3,83
21814764,956,22052017,2255,395,2,100
21816044,1616,8112017,2639,75,3,45
21825254,3699,27112015,600,40,2,90
21833423,3700,15022018,2956,105,14,30
21897264,3700,15022018,2956,20,1,21
23392267,3700,15022018,2956,20,18,24
21834187,327,9112017,1701,10,2,55
21838285,3701,13062017,2844,147,10,180
21842082,3702,21112017,1705,6,6,120
21847699,1325,17112017,800,32,6,99
21849242,1484,7122016,856,2,3,41
21865279,2395,28042017,1838,51,6,150
21866042,2395,27092017,70,37,1,120
21867417,3708,15102018,1358,410,3,100
21871454,3190,24012018,2597,54,14,75
21876732,3709,8112017,853,32,3,133
21877174,3710,8032018,1812,1,2,120
21878504,2215,28082017,1195,40,3,59
21879456,1509,13072017,447,1,3,60
21879687,3712,21112017,3267,2,2,100
21883878,3708,15102018,1358,40,2,70
21889159,1489,7012016,267,6,4,35
21889818,2695,13102017,504,32,10,100
21894361,2446,30102017,294,2,1,48
21896159,3602,5052017,1705,84,2,28
21980465,3602,5052017,1705,20,3,19
21996410,3602,5052017,1705,20,1,18
21898872,3717,3102018,932,10,2,50
21907146,1626,21122017,134,6,3,45
21910945,2599,27122017,1560,1,2,36
21913757,2974,24062011,2769,2,2,85
21919209,3721,18052017,1289,1,3,37
21919694,3721,25102016,1289,1,2,37
21920034,3721,24072017,1289,1,4,42
21920705,520,5062017,2724,112,3,63
21929918,3722,7122017,2750,2,1,89
21932070,477,23112017,633,10,1,75
21939725,3724,21032018,2023,2,3,50
21940601,233,23032018,274,32,1,115
21942518,1486,10012018,969,27,1,102
21945663,2018,18042016,1736,7,2,190
21946601,3722,7122017,2979,6,1,99
21953667,50,19022018,2401,51,2,109
21954312,2799,10102017,1259,40,9,50
21961765,828,30112017,525,142,2,79
21964927,828,30112017,525,20,2,69
21965306,828,30112017,525,142,3,65
21965636,828,30112017,525,132,2,99
21973336,828,30112017,525,23,2,100
32159683,3726,30112017,525,23,3,99
21965132,3727,6112017,504,40,2,100
23288579,3728,13072017,1893,249,4,19
21966182,3708,15102018,1358,1,2,65
21972226,238,16102017,1253,2,11,42
21980812,3390,28112017,2280,2,5,65
21982014,1180,30062017,959,229,2,98
21982125,1751,9082017,1294,40,1,99
21989363,1180,3012018,2436,33,10,120
21992041,1796,12032015,141,2,7,118
21995059,256,5012018,839,38,3,165
21996513,238,18112017,540,61,4,47
22004620,2473,20112017,522,7,3,65
22010143,1137,10112017,2065,352,1,65
22919914,1054,10112017,2065,91,2,60
22011226,3737,17022016,273,6,3,150
22015349,3738,4092017,836,491,1,60
22017587,3046,21112017,247,40,2,38
22025108,1029,22112017,1820,10,3,82
22033368,385,29122017,779,1,1,84
22048278,3741,9032018,673,7,1,120
22052514,385,12122017,489,7,1,68
22058371,2703,1122017,2671,2,2,120
22063459,1544,28112017,1857,9,1,40
22064155,3744,25012018,1300,33,1,70
22066096,3132,21112017,818,7,1,150
22074273,2704,15112017,1795,38,3,120
22076858,527,12102017,2225,10,23,104
22085040,1554,15032018,972,14,6,80
22091629,3746,18052016,1131,10,1,42
22092385,182,4072018,3198,20,2,37
22093105,1272,26032018,2021,40,1,70
22096356,373,19092016,1086,2,3,33
22097285,238,6092017,875,26,1,91
22101476,119,4122017,741,96,3,75
22106042,3749,30042018,1666,76,2,50
22111424,2628,3112017,2976,132,1,110
22112936,2446,7072017,2632,1,1,180
22113241,147,2122017,3397,33,3,112
22113767,3750,28102017,674,27,6,65
22114719,3744,2072017,1300,2,1,60
22116073,1489,14122017,1705,40,2,200
22121445,1636,5022018,2919,4,3,75
22121577,1311,4122017,1756,10,18,60
22122818,1636,3012018,2977,33,3,120
22123863,3747,29112017,447,191,14,200
22133969,2599,27122017,1838,2,2,40
22134104,3753,9112017,3418,36,6,120
22135699,1557,7122017,809,6,1,50
22144136,1647,4122017,2286,6,3,80
22144700,1016,31102017,1536,23,9,500
23318072,1016,31102017,1536,276,10,30
23318073,1016,31102017,1536,20,10,35
23318075,1016,31102017,1536,84,4,35
23318077,1016,31102017,1536,84,10,37
23318078,1016,31102017,1536,252,9,25
23631112,1016,31102017,1536,84,10,35
23631113,1016,31102017,1536,276,10,30
22145219,3754,7122017,863,40,2,50
22157750,771,29122017,2801,90,6,60
22173710,3722,7122017,735,580,2,99
22176752,3757,22112016,294,1,2,65
22178572,3758,8112017,448,20,1,28
22251571,3758,8112017,448,142,1,43
22256368,3758,8112017,448,20,3,22
22188364,3759,29112017,1502,8,1,100
22191147,25,19122017,1427,132,2,80
22191300,3760,11122017,2401,37,3,65
22191470,3264,22012018,1237,6,1,68
22192107,2612,13122017,2209,2,3,65
22197902,3762,10102017,973,36,1,140
22200960,3763,20062017,310,218,11,50
22201341,472,12122017,2297,52,1,210
22207972,1386,8062018,962,112,1,99
22218278,327,13122017,25,15,1,40
22220660,507,12122017,800,15,1,79
22268329,507,12122017,800,15,3,79
22327981,507,12122017,800,15,1,79
22225992,1070,27032012,965,662,24,44
22227720,3768,4122017,1303,663,3,120
22228005,3769,29082017,1141,18,2,85
22236037,3770,18052016,2043,40,2,64
22236900,1232,11122017,2798,2,18,70
22242536,3772,16062016,1838,40,6,78
22243382,344,12122017,3029,9,1,45
22256767,1074,13122017,2186,615,3,40
22258807,1051,13122017,9,1,6,113
22261296,646,30112017,643,2,3,50
22262118,1232,27072016,743,184,1,300
22273418,3778,16022015,3544,316,1,255
22274381,3779,27052015,43,116,1,300
22275233,2753,29122017,3334,3,6,850
22275389,1704,5122017,81,36,1,50
22277496,2640,29112017,3029,84,1,23
22277915,2640,29112017,3029,84,1,26
22292820,2640,29112017,3029,84,6,26
22292959,2640,29112017,3029,84,1,29
22286360,3781,7072018,1888,116,3,60
22292132,1604,18122017,647,82,1,30
22292762,2350,29122014,2724,2,3,60
22307101,2799,6122017,1204,13,15,120
22313241,101,12122017,2757,10,2,49
22315079,870,14122017,958,1,18,45
22316761,1311,4122017,1756,10,3,60
22316835,101,6112017,3228,2,18,69
22317024,1311,4122017,1756,10,1,60
22319789,3784,29112017,1090,13,3,250
22321621,1489,14122017,806,2,3,200
22330876,3786,28022018,1203,1,1,35
22332736,1364,10082018,2935,2,3,120
22338356,1749,6122017,720,139,1,60
22338559,3787,21122017,109,67,2,80
22340117,3788,8012018,698,27,3,65
22349897,3504,1092016,236,10,2,200
22350613,2799,1092016,1286,10,9,50
22353194,375,18092017,943,32,7,126
33481060,3791,18092017,943,20,2,69
22365525,1338,16112017,1301,55,3,9
22366345,2512,5022017,1333,2,12,56
22366442,1338,16112017,2730,33,4,120
22366916,839,31102017,1616,15,2,60
22373635,492,7122017,3568,23,3,110
22375155,1749,26012018,2692,33,1,190
22376169,2691,14062018,3195,1,15,200
22376575,1489,18102018,3085,2,3,150
22381028,2512,5022017,1333,9,9,44
22395679,238,18112017,1464,18,25,68
22404841,1325,15122017,3031,17,6,79
22405220,1205,19122017,2786,40,1,65
22405891,1205,19122017,1211,1,3,40
22408415,1025,3102018,9,10,2,110
22408485,1386,30112015,704,63,1,120
22408968,86,25122017,2376,27,1,95
22411058,3800,2012018,97,2,1,60
22414402,1934,15112017,790,55,3,250
22415740,3802,24122017,1928,36,6,250
22416292,3803,29082018,351,4,1,60
22419451,3804,11122017,1305,1,1,85
22428722,3805,7022018,2610,48,6,190
22433066,1064,15122017,3280,10,1,65
22434918,1311,4122017,1756,10,3,60
22443169,1884,28062017,1950,102,31,27
22459220,1884,28062017,1950,30,11,30
22443740,1749,8012018,2308,143,1,150
22448109,3807,15122017,3438,42,1,100
22448727,3529,12072017,355,301,2,30
22460236,3529,12072017,355,301,11,40
22460713,3529,12072017,355,340,11,35
22449799,1749,14112016,2764,130,3,124
22459877,54,19012016,2349,15,6,80
22461833,582,8012018,2280,6,4,60
22464487,582,28122017,2730,40,4,110
22464743,582,28122017,2730,39,24,110
22467073,3810,3012018,382,10,1,45
22468552,3811,18012018,888,2,3,80
22477578,3812,28122017,158,40,3,90
22480363,3814,29112016,2489,49,3,200
22481109,3814,20122017,432,13,1,250
22482117,156,14122017,444,36,2,150
22484210,3815,20112017,710,665,1,30
22489464,3815,20112017,710,276,1,25
24120073,828,10012018,1060,27,2,120
22489913,805,25102017,2312,27,3,50
22490194,562,3012018,537,6,4,55
22492333,2280,22122017,2681,33,3,60
22500615,3820,18072017,669,36,1,80
22502242,3821,7112017,1465,188,10,50
22528723,3821,7112017,1465,667,4,50
22529049,3821,7112017,1465,188,4,20
22529205,3821,7112017,1465,188,2,20
28799675,3822,7112017,1465,188,4,20
28800816,3822,7112017,1465,243,14,50
28801224,3822,7112017,1465,188,4,50
28801843,3822,7112017,1465,188,4,50
28802432,3822,7112017,1465,188,10,50
28803996,3822,7112017,1465,188,2,50
28804181,3822,7112017,1465,188,1,50
28804187,3822,7112017,1465,188,4,20
22504518,3823,20042018,3564,7,6,43
22504778,3821,16112017,1465,1,8,120
22504847,3821,16112017,1465,243,2,50
22526362,3821,16112017,1465,188,4,50
22527601,3821,16112017,1465,188,10,50
22527978,3821,16112017,1465,188,4,50
22528213,3821,16112017,1465,188,10,50
22528527,3821,16112017,1465,188,2,50
22529337,3821,16112017,1465,291,2,50
24013481,3824,16112017,1465,2,4,80
28802544,3822,16112017,1465,2,10,80
28804006,3822,16112017,1465,291,2,50
28804115,3822,16112017,1465,291,3,50
28804121,3822,16112017,1465,188,2,50
28827990,3821,16112017,1465,20,4,50
28832520,3822,16112017,1465,188,10,50
22505573,844,29122017,2813,132,2,70
22506669,3825,22012018,1320,9,2,57
22510989,3813,30092017,830,82,1,48
22511674,3826,25092016,1989,2,3,70
22511843,3827,19012018,547,2,2,68
22513226,733,12122017,2346,40,1,80
22533412,2378,27122017,837,256,10,500
22538497,448,9102017,97,668,3,85
22538941,2214,17042018,1030,14,16,40
