fk,listings_id
1489,13366692
1489,7806644
1489,24159734
1489,24160072
1490,19824178
1490,19812148
1490,30340565
1490,19808981
1490,15598229
1490,37521478
1490,19506517
1490,8319430
1490,15672648
1490,11590528
1490,30171145
1490,14085544
1490,13836158
1490,13207309
1490,16877798
1490,15459094
1490,20514887
1490,31465127
1490,24698927
1490,24123397
1490,21102504
1490,20518141
1491,3691024
1491,18628252
1491,14266163
1491,1763340
1491,13336269
1491,10507359
1491,8413621
1491,7375822
1491,31982636
1491,24249868
1491,16669517
1491,31173676
1491,14867529
1491,7346082
1491,6708754
1491,6181645
1491,5302745
1491,1591899
1491,36105070
1491,1509249
1491,1470914
1492,35933476
1492,24909405
1493,33033034
1494,24664202
1495,15006863
1495,15006427
1495,15005500
1496,11719385
1496,28255593
1496,20245720
1496,23354573
1497,28272250
1498,24825849
1499,33012503
1499,13573579
1500,27563139
1501,31938602
1501,40939354
1501,39552155
1501,39574772
1501,39694608
1501,15432861
1501,32684568
1501,22188364
1501,38567488
1501,31739656
1501,3944819
1502,24732032
1502,28246427
1502,32815264
1502,40040461
1502,40055452
1503,41444344
1504,15639061
1504,23406091
1504,23696842
1505,19800672
1506,11844164
1507,28330299
1507,18976085
1507,16853553
1508,40939375
1508,41581398
1508,30180237
1508,29457693
1508,1378048
1508,3723120
1508,6579613
1508,11120737
1508,30179844
1508,30179010
1508,30180061
1508,36655804
1509,11448034
1509,24495100
1509,24520753
1509,40561461
1509,24542474
1510,16333657
1510,19232808
1510,28908530
1511,24487493
1511,23624961
1511,33334280
1511,35401217
1512,27213416
1512,29631907
1513,27185262
1514,17462589
1514,17957696
1514,36578692
1514,31284633
1514,14498334
1514,41426422
1515,1484616
1515,1113142
1515,36743170
1515,40529568
1515,36800123
1515,35478377
1515,41664962
1516,40262453
1516,40261889
1516,40261241
1516,39887099
1517,39194719
1517,25709007
1517,39072037
1517,24370237
1517,23959314
1517,23856354
1517,18924873
1517,18512755
1517,11489874
1517,32524893
1517,19239005
1517,21011721
1517,26638338
1517,6436526
1517,41077986
1517,41082673
1518,28090865
1518,27985413
1518,27986423
1518,27987714
1518,27987411
1519,14480640
1520,38161525
1521,26288885
1521,31379145
1522,30195803
1522,27981959
1522,10148605
1522,83933
1522,16347780
1522,16347424
1522,22828214
1522,20048476
1522,15422862
1522,17264601
1522,17264869
1522,17283130
1522,16386235
1523,14838163
1523,14837644
1523,11339968
1523,21118368
1524,8299842
1525,27804466
1525,6810738
1525,24548407
1525,25000183
1525,25322392
1525,28159853
1525,33304970
1525,33322243
1525,33388540
1525,33444455
1525,36437755
1525,37555115
1525,40315913
1525,24460553
1525,6721046
1525,6126578
1525,12310189
1525,14532764
1525,15653729
1525,19310820
1526,23627126
1527,1532889
1527,19898582
1528,38158908
1529,35116697
1529,34884467
1529,38502915
1529,38747402
1529,38747398
1529,38502920
1529,25547001
1529,32325323
1529,31980545
1529,28902844
1529,26252415
1529,36684762
1529,26678683
1529,4743775
1530,18632048
1530,19985004
1530,21108570
1530,151909
1531,22631885
1531,22744339
1531,22744340
1531,22745349
1531,22630906
1531,22630904
1531,22630905
1531,15387295
1531,15388282
1531,17731083
1531,22630903
1532,27418750
1533,27465095
1533,32303378
1533,8591229
1534,23391278
1534,33441432
1534,33294661
1534,24995023
1534,24505203
1534,5837277
1534,25809154
1534,8620681
1534,25985327
1534,19038369
1534,3755608
1534,28453670
1534,31680351
1535,31029149
1535,28097887
1535,30154981
1535,18574528
1535,25372353
1535,30936871
1535,23318073
1535,23318072
1535,22144700
1535,23318075
1535,23318077
1535,23631113
1535,23631112
1535,23318078
1536,38892871
1537,7612017
1537,6757702
1537,33586238
1538,11752080
1538,11751777
1538,11751438
1538,11738711
1539,11674924
1539,11655950
1539,22682560
1539,25111584
1539,25105140
1539,24325293
1539,24159605
1539,28065071
1539,38403517
1539,30671619
1540,15157508
1541,19304134
1542,17174331
1542,21680154
1542,33002073
1542,39981410
1542,20523510
1542,20523673
1542,20565550
1542,19761983
1542,19221474
1543,32397852
1543,34449476
1544,31538530
1545,13793793
1546,945673
1547,15219802
1547,25447873
1547,32228390
1547,32228904
1547,3118022
1548,9926444
1548,10516406
1549,16671615
1550,27504847
1551,26622282
1551,29337932
1552,677562
1552,26969290
1553,26519261
1554,32398543
1554,32399059
1554,32398961
1555,7849782
1556,25717493
1557,39242770
1557,489178
1557,958325
1557,7743936
1557,14898331
1557,15478024
1557,17585061
1557,17585712
1557,17633295
1557,151327
1557,19796504
1557,19898575
1557,19898594
1557,21067517
1557,22880859
1557,24155333
1557,30979299
1557,35810916
1557,28075560
1557,22580140
1557,35344389
1557,28021425
1557,22584029
1557,20445248
1557,1298401
1557,16815357
1557,18220196
1557,18220286
1557,11160174
1557,3088449
1557,17950293
1557,3645059
1557,17950763
1557,22866257
1557,23090238
1557,24789267
1557,40218538
1557,30294919
1557,34267423
1557,37822754
1557,39727530
1557,2727861
1558,13631147
1559,21910945
1559,18802758
1559,5367247
1559,18394769
1559,5822409
1559,20728636
1559,2691697
1559,15351872
1559,18226390
1559,18928390
1559,25859826
1559,27984343
1560,13971117
1560,24932661
1560,9588383
1561,39463861
1561,24247149
1561,9511871
1562,27576411
1563,34191485
1564,25185019
1564,23386946
1564,10699015
1565,14600547
1565,14703910
1565,35681521
1565,35315247
1566,24937694
1566,15255898
1567,27964548
1568,39026574
1568,12241762
1568,3541881
1568,7619887
1568,7820750
1568,30421041
1568,33903465
1568,29786696
1568,15294997
1568,20014486
1568,18179250
1568,16586330
1568,16228038
1568,15869855
1568,15497513
1568,10400461
1568,19110646
1568,25153438
1568,29350920
1569,9461485
1570,27075052
1570,23385976
1571,31846357
1572,9505898
1572,14388717
1572,19545604
1572,35640677
1572,18912428
1572,36260561
1572,36261330
1572,36259994
1572,35615738
1572,36388211
1572,17338356
1572,23183385
1573,39867410
1573,21110064
1574,14388260
1575,26036969
1575,15417322
1575,397178
1575,4275331
1576,13615715
1576,36015894
1577,25204912
1577,41172335
1577,33987396
1577,32971531
1577,17171754
1578,26120051
1579,15487183
1579,15486799
1580,10363729
1580,20498855
1580,16254204
1580,33451057
1580,11998214
1580,10624633
1580,6519819
1581,29760550
1581,21431479
1581,30963880
1582,21449979
1582,24685506
1583,21444384
1584,18090470
1585,4782829
1586,35152487
1586,36629167
1586,36631083
1586,36759731
1586,36760302
1586,36760848
1586,36784760
1586,36785503
1586,36786718
1586,36791783
1586,39028677
1586,18356781
1586,35413674
1586,20671564
1586,24888124
1586,39459766
1586,39244827
1586,25038821
1587,3031901
1587,3399653
1587,5553393
1587,6017947
1587,9906452
1587,36342180
1587,36344806
1587,36364838
1587,36540849
1587,12445522
1587,23018616
1587,24042485
1587,29705935
1587,29730682
1587,29754636
1587,29755569
1587,29756121
1587,41584449
1587,29756395
1587,37853319
1587,37854461
1587,37854466
1588,28382030
1588,21321597
1589,21393316
1590,12440659
1590,13264298
1590,24746919
1590,36346871
1591,29720
1591,27899698
1591,1452089
1591,1464743
1591,1465696
1591,1508224
1591,27133207
1591,36842983
1591,37869990
1591,2175640
1592,29502157
1593,36281524
1593,12354462
1594,2647029
1595,22690628
1595,32611996
1596,32980067
1596,31539301
1596,30104123
1596,27754175
1596,14483476
1596,6483561
1596,6582154
1596,5181055
1596,17842162
1596,26364202
1596,23196478
1596,20141858
1596,18428271
1596,12479207
1596,5596590
1596,5596307
1596,5011060
1596,23374371
1596,27311443
1597,13342103
1597,27222410
1597,8422204
1597,555172
1598,2734520
1598,25740991
1598,26439972
1598,26441189
1598,26441701
1598,26442072
1598,26023919
1598,27954024
1598,23497282
1599,5278697
1599,8813187
1599,8701984
1599,5278812
1599,25992165
1599,22921545
1599,18875713
1600,27564120
1600,17993881
1600,33124084
1601,12390823
1601,19586217
1601,35728668
1602,17842013
1602,24383877
1602,18924728
1602,32501546
1602,24709666
1602,36030220
1602,36466136
1602,39561831
1602,17924311
1602,18721111
1603,29354818
1603,29355590
1603,29456155
1603,29355554
1603,29355265
1604,5339377
1604,5339395
1604,5339378
1604,4983858
1605,14211310
1606,29388531
1606,29533053
1607,2790464
1608,5083861
1608,24145225
1609,36420280
1609,31335008
1609,31302506
1610,31432518
1610,19584058
1610,7239706
1610,5004250
1611,29536566
1611,32911736
1611,40854172
1612,14800757
1612,4593715
1613,19396300
1614,19400480
1615,3883953
1615,3883841
1615,3883628
1615,30574908
1615,28008254
1615,10065087
1615,10267059
1615,12079780
1615,29451797
1615,17689498
1615,20914158
1615,27987035
1615,28007293
1615,8730547
1615,1659471
1615,5962736
1615,13383087
1615,13196357
1615,12939283
1615,12930326
1615,11138511
1615,22655628
1615,21107659
1615,7699545
1615,24438144
1615,22995539
1615,22366916
1615,21169316
1615,7699659
1615,7699124
1615,7615810
1615,7482055
1615,40052528
1615,40052524
1615,34563869
1615,3585412
1615,9608336
1615,19898627
1615,29114603
1616,8404741
1616,3239752
1616,4642205
1616,9473039
1616,18139754
1616,24161023
1616,24443237
1616,25275926
1616,28636253
1617,19501882
1617,41545410
1617,29281618
1618,8630295
1618,3900803
1618,3846633
1618,13165105
1618,768070
1619,19536458
1620,33571118
1621,40283001
1621,30141940
1621,8044338
1621,4340166
1621,428021
1622,34651312
1622,12263327
1623,35315028
1624,34525724
1625,19322493
1625,31373043
1626,22581978
1627,23881157
1627,24133620
1628,30195953
1629,3178585
1630,7249545
1631,35229304
1632,35484197
1632,20083611
1632,20074766
1632,20074317
1632,20069871
1632,20068853
1632,20051158
1633,19657621
1634,36893690
1634,6557154
1634,6525310
1634,3469919
1635,30625288
1635,31014983
1636,19958451
1636,20031575
1636,20051912
1636,33156336
1637,19898562
1637,35142332
1637,23451698
1638,30713103
1639,19697859
1639,20119513
1639,35711679
1640,19980895
1641,35172150
1642,3518763
1643,41575809
1644,19974945
1644,19964966
1645,35311460
1646,12995183
1646,1958234
1646,2032759
1646,13839713
1646,16450647
1646,16951897
1646,19965576
1646,21443015
1646,24353660
1646,25996334
1646,31774369
1646,16974085
1646,27923354
1646,29498734
1646,18927242
1646,14288823
1646,17749961
1647,34203258
1647,34198760
1647,32119038
1647,23814507
1647,22291713
1647,21078528
1648,34229179
1649,36450664
1649,36167926
1649,36102159
1649,27193728
1649,27193727
1649,27193725
1649,27193723
1649,27193718
1649,27193715
1649,24442949
1649,13800835
1649,8143410
1649,7487387
1649,1522441
1649,487394
1649,6998815
1649,6998816
1649,31588102
1649,36797664
1649,34156396
1649,25888144
1649,34973199
1649,25888222
1649,26222129
1649,34969089
1650,12559002
1651,35218375
1651,34566653
1651,37822397
1651,36447169
1651,34326371
1652,474818
1653,33124934
1653,32468877
1653,32468853
1653,32468863
1653,32446193
1653,20742766
1654,41553851
1654,4531791
1654,23212499
1654,19898553
1654,11770991
1654,10172447
1654,5484020
1655,18631106
1655,21093624
1656,21163595
1656,21162973
1657,20617524
1658,4068504
1659,35876647
1660,35822903
1661,35625399
1662,12421964
1663,19028765
1663,23084793
1664,24452740
1665,27481730
1665,23917918
1665,38499165
1665,26376334
1665,26376251
1665,16366795
1665,26357097
1665,26375389
1665,26375840
1665,26376072
1665,26376425
1665,36592924
1665,26375160
1665,26375698
1665,22106042
1665,32392271
1665,25052014
1665,33539367
1665,33539048
1665,33538727
1665,33521060
1665,24438794
1665,21434465
1665,18105868
1665,17941361
1666,6343625
1667,24459573
1668,24008622
1668,23978484
1668,28544271
1668,24684902
1668,41397840
1668,41397838
1668,36873067
1668,26649764
1669,12238296
1670,23956475
1671,23953391
1672,13401806
1672,2543183
1672,8874445
1672,41397835
1672,10257022
1672,21211704
1672,29510537
1672,29557722
1672,29560232
1672,29560843
1672,33088208
1672,21095379
1672,32805285
1672,34555538
1672,38535505
1673,4046005
1673,7131204
1673,4047255
1673,4051289
1673,7780072
1673,4063565
1673,37325084
1673,23825863
1673,20091030
1673,19388006
1673,18086589
1673,1793386
1673,1793284
1673,1720796
1673,38767206
1673,40726485
1673,18486049
1673,17544659
1673,31355113
1673,29481929
1673,13247960
1673,15186074
1673,40996776
1673,25667133
1673,27774793
1673,12701051
1673,4346065
1674,16657130
1674,27354109
1675,16685100
1675,31491916
1675,4484133
1675,31492366
1675,39960005
1675,37963927
1675,36679193
1675,36679190
1675,19176037
1675,29773744
1675,6040176
1675,22529304
1675,19747726
1675,15867269
1675,5374433
1675,33461195
1675,24993015
1675,20188353
1675,20188334
1676,12090082
1676,13615462
1676,28310802
1676,35212913
1676,41147090
1677,15456700
1678,32079040
1678,36160904
1678,36160357
1678,36159951
1678,36158347
1678,36127570
1678,23593596
1678,36162003
1678,36161500
1679,1398805
1680,1938376
1681,37445006
1682,6149910
1683,1912564
1683,3828393
1684,1631639
1684,6347966
1684,17525634
1684,13824124
1684,25441728
1684,16975823
1684,38921758
1685,26055366
1685,24426168
1685,29126761
1685,25732447
1686,23137521
1686,17506777
1686,23356966
1686,23177233
1686,16144884
1686,15618889
1686,1636024
1686,30553226
1687,1671410
1688,12007728
1688,12081508
1688,12238239
1688,12354338
1689,6598408
1690,6589820
1690,35120590
1691,16112908
1691,26057651
1692,16117281
1693,16828859
1693,21602626
1693,27079572
1693,27151109
1693,27588114
1693,6683522
1693,17805776
1693,17922296
1693,18123356
1693,18557270
1693,26489778
1693,36915308
1694,27386224
1695,24461898
1696,6775020
1697,37285223
1697,33801068
1697,20684691
1697,20683612
1697,17580545
1697,6531070
1698,16284172
1698,23933397
1698,16306950
1698,16283775
1698,16283000
1698,17431651
1699,25310543
1699,9667503
1699,13620723
1699,32087672
1699,23116417
1699,5943793
1699,18692315
1699,7739443
1700,27699886
1700,29428782
1700,30771786
1700,22738743
1700,21834187
1700,16981066
1700,720544
1700,17147983
1700,17565703
1700,26638960
1701,33365398
1701,32760721
1701,32047613
1701,32046135
1701,24061299
1701,33653879
1701,18837999
1701,593624
1702,24198313
1702,32613047
1703,27491032
1704,22714596
1704,25617016
1704,4826541
1704,22116073
1704,21996410
1704,21980465
1704,21896159
1704,21842082
1704,21746034
1704,21329225
1704,21310227
1704,10944578
1704,5770770
1704,2394760
1704,40424103
1705,36822964
1706,24789405
1706,22941588
1707,24968697
1707,38748394
1707,21119627
1707,21040380
1708,34664758
1708,34664781
1708,34664804
1709,17507184
1710,35729748
1710,287874
1710,17234920
1710,11713754
1710,13570966
1710,656771
1710,766765
1710,9621904
1710,12217356
1710,25105538
1710,308287
1711,29144564
1711,32352158
1712,13161342
1713,39384470
1713,36905445
1714,23138559
1715,8323931
1715,26774864
1715,2196683
1715,21121392
1715,24135871
1715,24136707
1715,25281877
1716,38251572
1716,27482510
1717,2179372
1718,29138375
1719,24018153
1719,24010027
1719,23996050
1719,23992477
1719,22747047
1719,22744237
1719,31601015
1719,29543519
1719,29213574
1719,6042544
1719,25718639
1719,27773402
1719,40138042
1719,32133676
1719,32624999
1720,39032385
1720,29794684
1720,12776883
1720,5591740
1721,22610072
1722,37763672
1723,50108
1723,37067918
1724,2036114
1724,3750965
1725,37802141
1725,37048257
1726,20916575
1726,17246467
1726,17208677
1727,13263503
1728,40297723
1728,20204551
1728,1998055
1729,23249678
1729,23250140
1729,23250904
1729,23280714
1729,24937270
1730,37147292
1731,23534846
1732,12304708
1733,2020019
1734,11984262
1734,15995054
1734,18761863
1735,842105
1735,5498837
1735,35338416
1735,25247547
1735,17208767
1735,9092386
1735,5360038
1735,9543438
1735,18303005
1735,805293
1735,6335846
1735,11706668
1735,30271118
1735,25963729
1735,25335363
1735,22713535
1735,13797773
1735,13073450
1735,13071267
1735,18023298
1735,21945663
1735,19579176
1735,18908092
1735,18447705
1735,18046370
1735,17974142
1735,13890508
1735,17667735
1735,17366249
1735,14139268
1735,3838590
1735,675927
1735,1916892
1736,15945184
1736,12757924
1737,32162501
1738,11788047
1738,40958308
1738,31029596
1738,33826097
1738,33826094
1738,32035143
1738,32035139
1738,26776211
1738,33826101
1738,23417124
1738,13955626
1738,13852418
1738,9990618
1738,33826099
1738,32161607
1738,32986778
1738,32987118
1738,32974179
1738,32984979
1738,32983684
1738,32983311
1738,23776827
1738,33770463
1738,34192161
1738,37731205
1738,28805675
1738,34924305
1739,12679424
1739,15375396
1740,12034705
1741,786813
1741,1933183
1741,787004
1742,39105339
1742,922585
1742,39105598
1742,39105445
1742,39105202
1742,31577206
1742,19674230
1742,14690040
1742,14709289
1742,14709722
1742,14713252
1742,19669129
1742,19669461
1742,19673238
1742,27848400
1742,19673892
1742,20354401
1742,28158671
1742,29476741
1742,38181557
1742,38207548
1742,16781070
1742,30311090
1742,30313043
1743,13845331
1743,13609430
1743,13880745
1743,12229531
1743,16752083
1743,13261542
1743,20693788
1743,19049344
1743,19049337
1743,19049010
1743,19048541
1743,19048192
1743,19046692
1743,19046390
1743,19046011
1743,19032856
1743,1197069
1743,39533309
1744,22583585
1744,19898591
1744,16617549
1744,29396
1745,11971210
1746,12068680
1747,11839274
1747,15410744
1747,13687689
1747,39336647
1747,20062869
1747,26987500
1747,12988479
1747,34112033
1747,34114354
1747,34115036
1747,40854691
1747,40859786
1747,40887082
1747,41369003
1748,3269567
1748,3198962
1748,5818402
1748,1116968
1748,4081912
1748,5848192
1748,7079897
1748,19061952
1749,11615559
1749,11616083
1749,11616312
1750,1015672
1751,2252415
1752,13060521
1752,12060593
1752,13062193
1752,33386254
1752,30196699
1752,25790920
1752,38014575
1753,29180605
1753,29206274
1753,29206329
1753,2875357
1753,41521067
1753,20304052
1753,21812638
1753,22765389
1753,22788028
1753,22788903
1753,24310858
1753,34113640
1753,40506034
1753,4523851
1753,3947589
1753,4523408
1753,4523673
1753,7072647
1753,24598418
1753,28451239
1753,32929836
1753,7516343
1753,10931768
1753,17219913
1754,12467894
1755,18457146
1755,32373147
1755,11500700
1755,12913704
1755,22316761
1755,32348098
1755,26665591
1755,24458343
1755,23492736
1755,22434918
1755,22317024
1755,22121577
1755,14941793
1755,11489576
1755,10531209
1755,10530659
1755,10362734
1755,26033522
1755,6447973
1755,28680437
1755,41149866
1755,35988053
1755,20603838
1756,41332481
1756,7836712
1756,18355599
1756,30313202
1756,36034926
1756,40752237
1756,2735205
1756,6622905
1756,2458703
1757,286672
1757,34811842
1757,26696693
1757,26599853
1757,24664551
1757,22954724
1757,18888658
1757,18660120
1757,16116517
1757,15986682
1757,15112408
1757,10406871
1757,8981932
1757,8855338
1757,8776406
1757,8702875
1757,5068948
1757,6999124
1757,8731433
1757,11440203
1757,3894278
1757,804869
1757,497424
1757,14602892
1757,15333063
1757,15335253
1757,17328075
1757,22950400
1757,23841482
1757,26600619
1757,23845468
1757,34196216
1757,36971103
1757,39046125
1758,2461109
1759,27703569
1759,23392204
1759,23391680
1759,14184737
1760,32035754
1760,31552766
1760,7495513
1760,5533672
1761,6327350
1761,10919044
1762,21638054
1762,19557999
1762,19621250
1762,19628415
1762,3081806
1762,21456970
1762,21627445
1762,20509176
1762,15297413
1762,14922477
1762,5737282
1762,299321
1762,2091279
1762,22925554
1762,15787621
1762,18483374
1762,25470965
1762,32535537
1762,28171470
1762,30227192
1762,32455599
1762,24723417
1762,20901814
1762,36102843
1762,36381803
1762,20757426
1762,16697655
1762,36381806
1762,36381811
1762,36383814
1762,36382024
1762,36381926
1762,36381930
1762,13604140
1762,41813159
1762,20736576
1762,36756741
1762,17638670
1762,14854589
1762,2307863
1762,38012926
1762,33546255
1762,33544357
1762,31797746
1762,30759273
1762,20908543
1762,20909780
1762,14404574
1762,18068762
1763,20011534
1763,17292750
1763,5777701
1763,34015099
1763,32666991
1764,31844365
1764,7059496
1764,19580304
1764,19582044
1764,25322435
1764,30394552
1764,4323384
1764,2590924
1764,37013940
1764,1487586
1765,2343839
1765,12953131
1765,23934314
1765,31300551
1765,39759459
1765,26266809
1765,41728448
1766,33833838
1766,38340109
1766,2556371
1766,38337859
1767,21647667
1767,29533980
1767,17712517
1767,17712368
1767,17635099
1767,17614290
1767,17174158
1767,4978014
1768,2704476
1769,23591095
1769,23586621
1769,36908317
1769,18328935
1769,295749
1769,3400176
1769,3400263
1769,13342323
1769,15593681
1769,18279784
1769,31640380
1769,32153463
1769,34276792
1769,17497507
1769,16739643
1769,28555356
1769,13410594
1769,32568458
1769,33579922
1769,33015339
1769,31486607
1770,19100382
1770,2593852
1771,13409952
1771,14949225
1772,18486647
1772,21532709
1772,25770013
1772,6157472
1772,13519233
1772,21980993
1772,23213716
1772,29048583
1772,31253964
1772,36859600
1772,36869066
1772,40939372
1772,23299379
1772,23300526
1772,24520916
1772,37200631
1772,25074264
1772,27270370
1772,36869735
1772,37310312
1772,21319123
1772,35455184
1772,40773419
1772,26628018
1772,39177626
1772,13154554
1772,38336326
1772,20406960
1772,5417830
1773,6127135
1773,6487376
1773,23448059
1773,20307667
1773,23516260
1773,5469736
1773,36064327
1773,36064311
1773,36064282
1773,36064257
1773,4310215
1773,1869774
1773,14669821
1774,34960474
1774,34962705
1774,34962430
1774,34961953
1774,34961473
1774,34961163
1774,34960971
1774,34960792
1774,34959128
1775,6159527
1775,6061689
1776,6191427
1777,23320353
1778,1735993
1779,28950526
1779,29849123
1779,32832345
1779,38671769
1779,38672132
1779,38672329
1779,29124209
1779,30247782
1779,30265072
1779,31096557
1779,276795
1779,6900665
1779,9041203
1779,10769398
1779,15462600
1779,23274855
1780,5803327
1780,38842878
1780,34122516
1780,604554
1780,610771
1780,1946199
1780,3782377
1780,4867451
1780,13835049
1780,27305579
1780,31465529
1780,7609146
1780,9554695
1780,22985128
1780,22984795
1780,23073605
1781,28736949
1781,3376727
1781,31111748
1781,31831220
1781,37016792
1781,33191715
1781,10401083
1781,1300113
1781,17471581
1781,18437720
1781,20567590
1782,336832
1782,5719511
1783,32314016
1784,3758550
1785,22541929
1785,403260
1785,403760
1785,23890288
1785,24901239
1785,34035502
1785,31508934
1785,25303966
1786,41456377
1786,3528122
1786,7716257
1786,7382486
1786,32425452
1786,27904899
1786,24847414
1786,18431613
1786,981823
1786,3705516
1786,33419897
1786,32512506
1787,23502347
1787,41662778
1787,1208909
1787,1937934
1787,1938910
1787,9474227
1788,32373842
1788,32371801
1788,20188373
1788,13261863
1788,10833278
1788,3244131
1788,449080
1788,1167402
1788,3437290
1788,32484472
1788,32899482
1788,32899324
1788,32898899
1788,32782563
1788,32463789
1788,32461664
1788,14091958
1788,7472532
1788,3614867
1789,32298669
1790,5776388
1790,2606042
1790,32178071
1790,35412098
1790,7066794
1790,1075655
1790,27757565
1790,7086839
1790,38622370
1790,38622378
1790,38622373
1790,3915496
1790,32309333
1790,19958726
1790,38622366
1790,27755879
1790,38622312
1790,38605736
1790,417448
1790,31662938
1790,15744727
1791,40046809
1792,4439307
1793,32561342
1794,4603837
1794,22074273
1794,28879855
1794,36353281
1794,41394074
1794,41572845
1794,28073751
1794,20188332
1795,3176989
1795,3167576
1796,453093
1796,12863633
1797,321426
1798,23745822
1798,15441050
1799,25975991
1799,3113570
1799,36421902
1799,37383778
1799,37383779
1799,37383782
1799,36421897
1799,34092140
1799,35010199
1799,35007341
1799,35010197
1799,15252674
1799,33747620
1800,4284555
1800,40211730
1800,40294190
1800,40294558
1801,486291
1801,669690
1801,2975157
1801,31038908
1801,31375068
1802,6261378
1803,22921230
1804,37908049
1804,17331115
1804,9919702
1804,15854729
1804,28093266
1804,15976649
1804,16306318
1804,16196810
1804,15979790
1804,16307655
1804,18213525
1804,33262116
1804,25420111
1805,6074525
1805,6073971
1805,6074202
1805,33710890
1805,27219311
1805,6041358
1805,6071274
1805,6114621
1805,6114401
1805,6113812
1805,6113609
1805,6074405
1805,6073753
1805,6073542
1805,6073391
1805,6071516
1805,36061230
1805,40387740
1805,13985908
1806,9713438
1807,9783859
1807,17004892
1808,5683026
1808,32155892
1808,21648797
1808,21648759
1808,1114716
1808,4466755
1809,11267857
1809,19659597
1809,39942380
1810,10880059
1810,36744061
1810,29386123
1810,27276665
1810,18700736
1811,21877174
1812,36833150
1812,36833797
1812,36833481
1812,36832534
1812,36830547
1812,36830202
1812,29677481
1812,27781670
1812,30812553
1812,24227840
1812,14107423
1812,19906893
1812,25582505
1812,26213537
1812,13898356
1812,13897775
1812,8365805
1813,11341804
1813,21468122
1813,21468667
1813,21468846
1813,21877376
1814,40750283
1814,19066584
1814,1114059
1815,18633863
1816,6860498
1817,23184408
1817,35299205
1817,25959213
1817,6921233
1818,13637831
1818,13223471
1818,9127742
1818,6950855
1818,19447596
1818,30726814
1818,30735082
1818,20783333
1818,15219077
1818,20227869
1818,36157803
1818,34935183
1818,37125128
1818,41348325
1819,6821936
1819,9696322
1819,11990176
1819,22025108
1820,13188488
1821,5510209
1821,18496273
1821,22847807
1821,23022899
1821,29733589
1821,18291564
1821,2675912
1822,7001728
1822,40033033
1823,7249694
1823,8164001
1823,8231667
1823,17542222
1823,23699446
1823,24050388
1823,24863554
1823,26129349
1823,31436491
1823,28709031
1823,17937485
1824,23604992
1824,23604133
1824,21710830
1824,37005515
1824,37003685
1824,37002640
1824,36896566
1824,35637416
1824,35606687
1824,29054774
1824,21563675
1824,18401129
1824,1496508
1824,36536632
1824,25096123
1824,23022112
1824,16658672
1824,6585484
1824,1503219
1824,37038703
1824,31071507
1824,42519
1824,1491569
1825,14373700
1826,40220277
1826,23939452
1826,18159887
1826,1502992
1826,24404665
1826,3478748
1826,3478760
1826,13134143
1826,13946748
1826,35675315
1826,36261109
1826,31954031
1826,30143749
1826,15025165
1826,15024976
1827,23803586
1827,1960274
1827,4235751
1827,1960436
1827,41079292
1827,41079407
1827,41079325
1827,41079317
1827,41079305
1827,18067680
1827,16489613
1827,20193895
1827,21581600
1827,37476420
1827,37488194
1827,37488679
1827,37489145
1828,15736966
1828,6522279
1828,16982481
1829,24410571
1829,33166870
1830,1670147
1831,21367617
1832,1726473
1833,7082011
1833,19861979
1834,14986378
1835,40896811
1835,23283210
1835,7936194
1835,26650990
1835,20188311
1835,16553723
1836,13899042
1836,34332310
1836,13161216
1836,8016507
1836,15230940
1836,33806900
1836,18092051
1836,17892911
1837,642175
1837,2290869
1837,21042405
1837,22133969
1837,13442368
1837,28693330
1837,28693723
1837,28707182
1837,28577813
1837,28692927
1837,29696586
1837,25257719
1837,920793
1837,920840
1837,122998
1837,21865279
1837,20856904
1837,746644
1837,25313463
1837,27058834
1837,3895489
1837,17427516
1837,6315156
1837,6327020
1837,6385463
1837,6282719
1837,6207611
1837,14458558
1837,3897069
1837,920862
1837,920876
1837,920892
1837,2869544
1837,24604290
1837,2655671
1837,3894605
1837,3895123
1837,3895859
1837,3896255
1837,3896487
1837,22242536
1837,6385972
1837,12754110
1837,12589469
1837,7049723
1838,18496783
1838,18431220
1838,17835930
1838,17556920
1838,20551016
1838,29928338
1838,29990558
1838,38125942
1838,32740550
1838,30401052
1838,25239960
1838,14426380
1838,15064818
1838,23838760
1838,27386169
1838,24027970
1838,18975423
1838,18614841
1838,16558549
1838,16200692
1838,12224234
1838,7831221
1838,36375217
1839,39800604
1840,20466856
1841,19734205
1842,8081971
1842,24654773
1842,24676044
1842,28127333
1842,36333901
1842,12978728
1843,8314926
1844,8468920
1844,9837003
1844,9837463
1844,19792839
1845,24365549
1845,41769795
1845,24676524
1846,3493819
1846,208683
1846,1563589
1846,1767257
1846,2847440
1846,7573544
1846,7607901
1846,178524
1846,19156607
1846,34401988
1846,37407872
1846,36421664
1846,17215654
1846,15654815
1846,13818246
1847,26623980
1847,26871759
1848,13891764
1848,19676071
1849,35304283
1849,15774252
1850,19378584
1851,23365128
1852,27361349
1853,19154498
1854,19205152
1854,19545367
1854,27421873
1855,19219022
1855,27627300
1855,27232876
1856,23126030
1856,33060875
1856,22063459
1856,8961047
1857,24941145
1857,25293560
1857,25294643
1857,25295183
1857,26784191
1857,13548922
1857,17681911
1858,15579368
1858,28267363
1858,16421786
1859,25208434
1859,18480477
1859,14418304
1859,18908921
1859,26297947
