municLabel,parishLabel,lon,lat
Mirandela,Aguieiras,-7.19358,41.70369
Mirandela,Aguieiras,-7.193055555,41.71166667
Arcos de Valdevez,Aguiã,-8.437222222,41.88861111
União das Freguesias de Aguçadoura e Navais,Aguçadoura,-8.776944444,41.43055556
Felgueiras,Airães,-8.194166666,41.31666667
Barcelos,Airó,-8.562777777,41.51611111
Felgueiras,Aião,-8.201111111,41.29888889
Lisboa,Ajuda,-9.198333333,38.7075
Peniche,Peniche,-9.379166666,39.36333333
Póvoa de Lanhoso,Ajude,-8.299722222,41.64388889
Viana do Alentejo,Alcáçovas,-8.15701,38.39527
Lisboa,Estrela,-9.160194,38.713778
União das Freguesias de Vila Cova e Feitos,Feitos,-8.69058,41.5753
Almada,Sobreda,-9.18977,38.64961
Penafiel,Sebolido,-8.3425,41.05277778
Paredes,Astromil,-8.417222222,41.19861111
Chamusca,Parreira,-8.4025,39.14111111
Chamusca,Parreira,-8.39014,39.15081
Caldas da Rainha - Santo Onofre e Serra do Bouro,Santo Onofre,-9.15775,39.40752
Caldas da Rainha - Santo Onofre e Serra do Bouro,Santo Onofre,-9.149,39.411
Trofa,Covelas,-8.53731,41.29889
Pombal,Pelariga,-8.618888888,39.9675
Caldas da Rainha,Foz do Arelho,-9.225833333,39.43138889
Caldas da Rainha,Foz do Arelho,-9.21043,39.43477
Arruda dos Vinhos,Cardosas,-9.03935,38.9734
Arruda dos Vinhos,Cardosas,-9.040833333,38.97722222
Serpa,Vila Nova de São Bento,-7.4,37.91666667
Alverca do Ribatejo e Sobralinho,Alverca do Ribatejo,-9.039477777,38.89866111
Bragança,Pinela,-6.763055555,41.67138889
Montalegre,Solveira,-7.670277777,41.84305556
Santa Maria Maior,Mártires,-9.141666666,38.70861111
Loulé,Alte,-8.175,37.23666667
Areeiro,Alto do Pina,-9.128055555,38.74027778
Alvados e Alcaria,Alvados,-8.768888888,39.54916667
Lisboa,Alvalade,-9.136111111,38.74694444
Santiago do Cacém,Alvalade,-8.393047222,37.93648611
Santiago do Cacém,Alvalade,-8.38291,37.92072
Alvarelhos e Guidões,Alvarelhos,-8.61122,41.30862
Góis,Alvares,-8.095,40.04222222
Viana do Castelo,Alvarães,-8.74823,41.63632
Viana do Castelo,Alvarães,-8.738219444,41.64277778
Santa Marta de Penaguião,Alvações do Corgo,-7.75476,41.19462
Valpaços,Serapicos,-7.43677,41.61403
Funchal,Santa Maria Maior,-16.89468,32.64886
Beduído e Veiros,Beduído,-8.555277777,40.77916667
Sertã,Troviscal,-8.018333333,39.8625
Sertã,Troviscal,-8.00647,39.87218
Tábua,Pinheiro de Coja,-7.993333333,40.3
Ponta Delgada,São Pedro,-25.656,37.75116
São Vicente,São Vicente,-17.0484,32.7959
"Alandroal, São Brás dos Matos e Juromenha",Juromenha,-7.233333333,38.73333333
Paredes de Coura,Resende,-8.557222222,41.90361111
Montijo,Santo Isidro de Pegões,-8.6975,38.68476
Montijo,Santo Isidro de Pegões,-8.665555555,38.68361111
Santo Tirso,Campo (São Martinho),-8.36547,41.35867
Vila Verde,Pico de Regalados,-8.420277777,41.68638889
Montalegre e Padroso,Montalegre,-7.79,41.82388889
Oeiras,Porto Salvo,-9.299166666,38.71722222
Soure,Alfarelos,-8.652861111,40.15049722
União das Freguesias de Durrães e Tregosa,Tregosa,-8.69105,41.63045
União das Freguesias de Durrães e Tregosa,Tregosa,-8.689166666,41.63166667
Barcelos,Silva,-8.628888888,41.5675
União das Freguesias de Campo e Tamel (São Pedro Fins),Tamel (São Pedro Fins),-8.65667,41.57614
União das Freguesias de Campo e Tamel (São Pedro Fins),Tamel (São Pedro Fins),-8.629166666,41.59277778
União das Freguesias de Campo e Tamel (São Pedro Fins),Tamel (São Pedro Fins),-8.62989,41.59347
Barcelos,Galegos (São Martinho),-8.567222222,41.55472222
Barcelos,Pousa,-8.517777777,41.55222222
Paredes de Coura,Rubiães,-8.625277777,41.89638889
"União das Freguesias de Barcelos, Vila Boa e Vila Frescainha (São Martinho e São Pedro)",Vila Boa,-8.619166666,41.555
"União das Freguesias de Milhazes, Vilar de Figos e Faria",Vilar de Figos,-8.65547,41.47198
"União das Freguesias de Milhazes, Vilar de Figos e Faria",Vilar de Figos,-8.654166666,41.47305556
Jolda (Madalena) e Rio Cabrão,Rio Cabrão,-8.509444444,41.81111111
Barcelos,Aldreu,-8.717222222,41.60916667
Barcelos,Aldreu,-8.717138888,41.6102
União das Freguesias de Alheira e Igreja Nova,Alheira,-8.56216,41.60838
União das Freguesias de Alheira e Igreja Nova,Alheira,-8.563055555,41.61333333
Ponte de Lima,Refóios do Lima,-8.555277777,41.795
União das Freguesias de Carreira e Fonte Coberta,Fonte Coberta,-8.55669,41.48675
Arcos de Valdevez,Rio Frio,-8.479166666,41.86166667
Santa Comba Dão,Pinheiro de Ázere,-8.11833333,40.36083333
Seia,Pinhanços,-7.683055555,40.46638889
Vieira do Minho,Pinheiro,-8.104444444,41.62194444
Vieira do Minho,Pinheiro,-8.09847,41.63432
Chamusca,Pinheiro Grande,-8.437222222,39.39333333
Ovar,São João de Ovar,-8.59329,40.87244
Gondomil e Sanfins,Sanfins,-8.58012,42.01647
"Geraz do Lima (Santa Maria, Santa Leocádia e Moreira) e Deão",Geraz do Lima,-8.66063,41.69793
"Geraz do Lima (Santa Maria, Santa Leocádia e Moreira) e Deão",Geraz do Lima,-8.662777777,41.71166667
Loulé,Tôr,-8.035,37.19583333
Vila Nova de Famalicão,Sezures,-8.473333333,41.46666667
Braga,São Pedro de Merelim,-8.452222222,41.57833333
União das Freguesias de Silveiros e Rio Covo (Santa Eulália),Silveiros,-8.574166666,41.46944444
"Nogueira, Meixedo e Vilar de Murteda",Vilar de Murteda,-8.724166666,41.77416667
"Nogueira, Meixedo e Vilar de Murteda",Vilar de Murteda,-8.71995,41.77803
Nogueiró e Tenões,Tenões,-8.38323,41.55738
"Real, Dume e Semelhe",Semelhe,-8.4575,41.55361111
Viana do Castelo,São Romão de Neiva,-8.77728,41.62996
Braga,São Mamede de Este,-8.34954,41.56989
Braga,São Mamede de Este,-8.3525,41.575
Braga,Sequeira,-8.471111111,41.53333333
São Sebastião da Giesteira e Nossa Senhora da Boa Fé,São Sebastião da Giesteira,-8.1,38.58333333
São Sebastião da Giesteira e Nossa Senhora da Boa Fé,São Sebastião da Giesteira,-8.1068,38.59488
Braga,Trandeiras,-8.42037,41.49932
Braga,Trandeiras,-8.419722222,41.49972222
"Subportela, Deocriste e Portela Susã",Portela Susã,-8.6975,41.67111111
Reboreda e Nogueira,Reboreda,-8.72362,41.95495
Reboreda e Nogueira,Reboreda,-8.722777777,41.96166667
Mazarefes e Vila Fria,Vila Fria,-8.76019,41.66036
Estremoz,Glória,-7.541361111,38.80061111
"Assunção, Ajuda, Salvador e Santo Ildefonso",Assunção,-7.17342,38.86741
"Assunção, Ajuda, Salvador e Santo Ildefonso",Assunção,-7.18,38.87277778
Vila Nova de Poiares,Santo André de Poiares,-8.259166666,40.21
Estremoz,São Bento do Ameixial,-7.65898,38.83977
Estremoz,São Bento do Ameixial,-7.65,38.83333333
Palhais e Coina,Palhais,-9.049444444,38.625
Vila Nova de Famalicão,Oliveira (Santa Maria),-8.41,41.4025
Vila Nova de Famalicão,Oliveira (Santa Maria),-8.40094,41.40624
Felgueiras,Pombeiro de Ribavizela,-8.21931,41.38355
Vila Verde,Ponte,-8.389333333,41.68186111
Pontinha e Famões,Pontinha,-9.199722222,38.76388889
Pontinha e Famões,Pontinha,-9.20377,38.777
"Valença, Cristelo Covo e Arão",Valença,-8.64108,42.03015
Crespos e Pousada,Pousada,-8.347222222,41.60972222
Crespos e Pousada,Pousada,-8.34652,41.60984
Leiria,Pousos,-8.771666666,39.73111111
Leiria,Pousos,-8.76735,39.74182
Mêda,Poço do Canto,-7.268333333,40.99944444
Prado e Remoães,Prado,-8.27109,42.11152
Vila Nova da Barquinha,Praia do Ribatejo,-8.3575,39.46444444
Vila Nova da Barquinha,Praia do Ribatejo,-8.36223,39.4897
Alcobaça,Aljubarrota (Prazeres),-8.92715,39.54289
Alcobaça,Aljubarrota (Prazeres),-8.935833333,39.57111111
Vale de Cambra,Arões,-8.294444444,40.79694444
Vale de Cambra,Roge,-8.33458,40.85719
São Tomé do Castelo e Justes,São Tomé do Castelo,-7.673861111,41.35375
Coimbra,Torres do Mondego,-8.364444444,40.20611111
Coimbra,Torres do Mondego,-8.35808,40.21092
Valpaços,Fornos do Pinhal,-7.263888888,41.65305556
Barcelos,Várzea,-8.583611111,41.51527778
Braga,Tadim,-8.49,41.50666667
Terras de Bouro,Rio Caldo,-8.197222222,41.67722222
"Assunção, Ajuda, Salvador e Santo Ildefonso","Ajuda, Salvador e Santo Ildefonso",-7.15559,38.84665
Maia,Cidade da Maia,-8.622,41.233
Serpa,Vila Nova de São Bento e Vale de Vargo,-7.41,37.93
Seia,"Seia, São Romão e Lapa dos Dinheiros",-7.703,40.42
Santo Tirso,"Santo Tirso, Couto (Santa Cristina e São Miguel) e Burgães",-8.477,41.363
Santo Tirso,Lamelas e Guimarei,-8.475,41.29
Santo Tirso,Carreira e Refojos de Riba de Ave,-8.471,41.301
Santo Tirso,"Areias, Sequeiró, Lama e Palmeira",-8.477,41.363
Santarém,São Vicente do Paul e Vale de Figueira,-8.61,39.35
Santa Maria da Feira,"Lobão, Gião, Louredo e Guisande",-8.484,40.987
Porto de Mós,Arrimal e Mendiga,-8.84777778,39.4975
Almada,Laranjeiro e Feijó,-9.15,38.657
Almada,Charneca de Caparica e Sobreda,-9.2,38.63
Melgaço,Chaviães e Paços,-8.23,42.126
Moura,Safara e Santo Aleixo da Restauração,-7.218,38.108
Carrazeda de Ansiães,Belver e Mogo de Malta,-7.27,41.25
Alenquer,Abrigada e Cabanas de Torres,-9.018,39.144
Esposende,"Esposende, Marinhas e Gandra",-8.781,41.531
Seixal,"Seixal, Arrentela e Aldeia de Paio Pires",-9.1,38.64
Tomar,Serra e Junceira,-8.3,39.6
Gondomar,Fânzeres e São Pedro da Cova,-8.527,41.166
Bragança District,"Agrobom, Saldonha e Vale Pereiro",-6.904725,41.395875
Resende,Felgueiras e Feirão,-7.93,41.04
Ferreira do Alentejo,Ferreira do Alentejo e Canhestros,-8.117,38.059
Tomar,Madalena e Beselga,-8.448,39.587
Fornos de Algodres,Sobral Pichorro e Fuinhas,-7.459,40.692
Silves,Alcantarilha e Pêra,-8.358,37.164
Amarante,Figueiró,-8.16,41.3
Abrantes,Aldeia do Mato e Souto,-8.272,39.542
Alenquer,Aldeia Galega da Merceana e Aldeia Gavinha,-9.112,39.082
Alenquer,Alenquer (Santo Estêvão e Triana),-9.01,39.055
Oeiras,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",-9.231,38.7
Silves,Algoz e Tunes,-8.304,37.164
Moita,Gaio-Rosário e Sarilhos Pequenos,-9,38.67
Vila Franca de Xira,Alverca do Ribatejo e Sobralinho,-9.038,38.901
Salvaterra de Magos,Glória do Ribatejo e Granho,-8.64,39.04
Grândola,Grândola e Santa Margarida da Serra,-8.57,38.18
Pombal,"Guia, Ilha e Mata Mourisca",-8.785,39.947
Idanha-a-Nova,Monfortinho e Salvaterra do Extremo,-6.916,40.004
Idanha-a-Nova,Monsanto e Idanha-a-Velha,-7.114,40.039
Montijo,Montijo e Afonsoeiro,-8.975,38.705
Nisa,Arez e Amieira do Tejo,-7.73,39.48
Évora,Nossa Senhora da Tourega e Nossa Senhora de Guadalupe,-8.04361111,38.50222222
Montemor-o-Novo,"Nossa Senhora da Vila, Nossa Senhora do Bispo e Silveiras",-8.214,38.647
Loures,"Camarate, Unhos e Apelação",-9.128,38.802
Almada,Caparica e Trafaria,-9.215,38.663
Cascais,Carcavelos e Parede,-9.334,38.691
Melgaço,Vila e Roussas,-8.259,42.114
Ponte de Sor,"Ponte de Sor, Tramaga e Vale de Açor",-8.013,39.248
Oeiras,Carnaxide e Queijas,-9.241944444,38.72666667
Melgaço,Prado e Remoães,-8.275,42.11
Alenquer,Carregado e Cadafais,-8.98,39.023
Vila Nova de Famalicão,Carreira e Bente,-8.437,41.38
Castro Verde,Castro Verde e Casével,-8.083,37.698
Viana do Castelo,Barroselas e Carvoeiro,-8.68,41.65
Sertã,"Cernache de Bonjardim, Nesperal e Palhais",-8.186,39.818
Melgaço,Castro Laboreiro e Lamas de Mouro,-8.16,42.03
Melgaço,Parada do Monte e Cubalhão,-8.25,42.05
Vila Nova de Gaia,Grijó e Sermonde,-8.58,41.03
Vila Nova de Gaia,Gulpilhares e Valadares,-8.641123,41.081894
Penafiel,Lagares e Figueira,-8.37,41.124
Góis,Cadafaz e Colmeal,-8.053,40.135
Sever do Vouga,Cedrim e Paradela,-8.35639,40.7022
Odivelas,Pontinha e Famões,-9.2,38.764
Gondomar,Melres e Medas,-8.402,41.072
Vila Nova de Gaia,Mafamude e Vilar do Paraíso,-8.61,41.11
Vila Nova de Gaia,"Sandim, Olival, Lever e Crestuma",-8.51,41.05
Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,-8.62,41.13
Oliveira do Hospital,Santa Ovaia e Vila Pouca da Beira,-7.886,40.314
Oliveira do Hospital,Santa Ovaia e Vila Pouca da Beira,-7.88333333,40.31666667
Loures,Santo António dos Cavaleiros e Frielas,-9.167,38.814
Matosinhos,São Mamede de Infesta e Senhora da Hora,-8.61,41.19
Oeiras,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",-9.313,38.692
Sintra,Massamá e Monte Abraão,-9.275,38.757
Vila Nova de Gaia,Serzedo e Perosinho,-8.6,41.06
Matosinhos,Matosinhos e Leça da Palmeira,-8.692329,41.190218
Vila do Bispo,Vila do Bispo e Raposeira,-8.91,37.083
Santa Maria da Feira,"Canedo, Vale e Vila Maior",-8.462,41.011
Ferreira do Alentejo,Alfundão e Peroguarda,-8.063,38.119
Santo Tirso,Campo,-8.368,41.361
Arouca,Canelas e Espiunca,-8.19999981,40.96666718
Arouca,Canelas e Espiunca,-8.201,40.973
Sever do Vouga,Silva Escura e Dornelas,-8.39,40.758
Vila Nova de Gaia,Pedroso e Seixezelo,-8.56,41.06
Sintra,Queluz e Belas,-9.255,38.755
Alenquer,Ribafria e Pereiro de Palhacana,-9.094,39.062
Odivelas,Ramada e Caneças,-9.191,38.804
Braga,"Braga (Maximinos, Sé e Cividade)",-8.432,41.546
Braga,Braga (São José de São Lázaro e São João do Souto),-8.412,41.548
Braga,Crespos e Pousada,-8.362,41.605
Chaves,Planalto de Monforte (Oucidres e Bobadela),-7.3324,41.7463
Braga,Cabreiros e Passos (São Julião),-8.492,41.541
Elvas,"Caia, São Pedro e Alcáçova",-7.102825,38.911775
Aguiar da Beira,Aguiar da Beira e Coruche,-7.544,40.818
Alandroal,"Alandroal, São Brás dos Matos e Juromenha",-7.36364,38.63426
Alcoutim,Alcoutim e Pereiro,-7.466666666,37.46666667
Avis,Alcórrego e Maranhão,-7.987075,39.005625
Cinfães,"Alhões, Bustelo, Gralheira e Ramires",-7.966666666,41
Amarante,"Amarante (São Gonçalo), Madalena, Cepelos e Gatão",-8.08591,41.2745
Cabeceiras de Basto,Alvite e Passos,-8.007,41.498
Anadia,"Amoreira da Gândara, Paredes do Bairro e Ancas",-8.53333333,40.48333333
Ansião,Lagarteira,-8.405,39.95416667
Vila Verde,Lage,-8.46335,41.6261
Vila Verde,Lage,-8.460555555,41.62805556
Seia,Lajes,-7.71912,40.48094
Seia,Lajes,-7.716388888,40.48361111
São Martinho de Árvore e Lamarosa,Lamarosa,-8.5725,40.22611111
São Martinho de Árvore e Lamarosa,Lamarosa,-8.56933,40.2539
Castro Laboreiro e Lamas de Mouro,Lamas de Mouro,-8.199444444,42.05111111
Macinhata do Vouga,Lamas do Vouga,-8.46878,40.63496
Pinhel,Lameiras,-7.104444444,40.71138889
Santo Tirso,Lamelas,-8.47759,41.28317
Santo Tirso,Lamelas,-8.474722222,41.29
Sanfins Lamoso Codessos,Lamoso,-8.35275,41.31915
Sanfins Lamoso Codessos,Lamoso,-8.350277777,41.32083333
Leiria,Souto de Carpalhosa,-8.821388888,39.84555556
Leiria,Souto de Carpalhosa,-8.80364,39.84527
Trancoso,Vila Garcia,-7.257222222,40.79305556
Trancoso,Vila Garcia,-7.23318,40.79414
Vila Franca de Xira,Alhandra,-9.00994,38.92564
Braga,Mire de Tibães,-8.479444444,41.56694444
Vila Verde,Lanhas,-8.41276,41.66845
Vila Verde,Lanhas,-8.4075,41.66722222
Póvoa de Lanhoso,Lanhoso,-8.288888888,41.57777778
"Torres Novas (São Pedro), Lapas e Ribeira Branca",Lapas,-8.55809,39.50185
"Torres Novas (São Pedro), Lapas e Ribeira Branca",Lapas,-8.554166666,39.49416667
Troporiz e Lapela,Lapela,-8.537777777,42.05472222
Almada,Laranjeiro,-9.149722222,38.65666667
Torre de Moncorvo,Larinho,-7.012222222,41.20666667
Faro,Montenegro,-7.96846,37.02165
Faro,Montenegro,-7.961111111,37.03166667
Alvito,Alvito,-7.99222,38.2561
Vila Nova de Poiares,Lavegadas,-8.204166666,40.23972222
Constância,Constância,-8.338611111,39.47666667
Vieira do Minho,Louredo,-8.12813,41.67675
Vieira do Minho,Louredo,-8.128055555,41.67944444
Funchal,São Pedro,-16.91864,32.65257
Vila Nova de Famalicão,Lemenhe,-8.52952,41.44985
Misericórdia,Santa Catarina,-9.148055555,38.71138889
Santa Maria Maior,Sacramento,-9.14,38.71222222
Cascais,São Domingos de Rana,-9.333333333,38.7
Misericórdia,São Paulo,-9.14707,38.7076
Vila Velha de Ródão,Sarnadas de Ródão,-7.6337,39.74351
Vila Velha de Ródão,Sarnadas de Ródão,-7.643055555,39.75888889
Celorico de Basto,Gémeos,-8.01702,41.39157
Felgueiras,Santão,-8.175277777,41.31111111
Felgueiras,Santão,-8.17895,41.31436
Vila Nova de Gaia,Lever,-8.4705,41.05916
Matosinhos e Leça da Palmeira,Leça da Palmeira,-8.697222222,41.19361111
"Mação, Penhascoso e Aboboreira",Mação,-7.998611111,39.55333333
Lordelo do Ouro e Massarelos,Lordelo do Ouro,-8.65086,41.15325
Cascais,Alcabideche,-9.399591666,38.73741667
São Roque do Pico,São Roque do Pico,-28.313765,38.516366
Vieira do Minho,Parada de Bouro,-8.246111111,41.64805556
Monchique,Monchique,-8.556111111,37.31805556
Mourão,Mourão,-7.343027777,38.38330556
Vila Viçosa,Bencatel,-7.45703,38.72296
Vila Viçosa,Bencatel,-7.45,38.73333333
Ourique,Panóias,-8.305027777,37.76136111
Vila do Conde,Vilar,-8.673888888,41.28777778
Horta,Feteira,-28.67683333,38.52619444
Santo Tirso,Palmeira,-8.5007,41.36101
Santo Tirso,Palmeira,-8.485555555,41.35861111
Lagos,Barão de São João,-8.7775,37.13944444
Ribeira Grande,São Brás,-25.41194444,37.81833333
Abrantes,Tramagal,-8.246111111,39.45833333
Arroios,São Jorge de Arroios,-9.138888888,38.72888889
Estrela,Prazeres,-9.168888888,38.70888889
Vila Viçosa,Ciladas,-7.3,38.76666667
Arouca,Urrô,-8.29188,40.90137
Arouca,Urrô,-8.293055555,40.92611111
Alvão,Lixa do Alvão,-7.693333333,41.50194444
Castro Marim,Castro Marim,-7.445555555,37.2175
Arouca,Santa Eulália,-8.27752,40.92344
"Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)",São Martinho,-9.420833333,38.8125
São Gregório e Santa Justa,São Gregório,-7.92598,38.78767
São Gregório e Santa Justa,São Gregório,-7.933333333,38.8
Serpa (Salvador e Santa Maria),Santa Maria,-7.60593,37.87694
Serpa (Salvador e Santa Maria),Santa Maria,-7.616666666,37.91666667
Vinhais,Vinhais,-7.02169,41.82577
Vinhais,Vinhais,-7.008055555,41.83277778
Seia,Vila Cova à Coelheira,-7.734166666,40.38333333
Ourique,Ourique,-8.23877,37.64825
Ourique,Ourique,-8.216666666,37.65
"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",Oeiras e São Julião da Barra,-9.308333333,38.69722222
Horta,Cedros,-28.69472222,38.635
Ponte de Sor,Longomel,-7.992777777,39.33555556
Oliveira do Bairro,Oliveira do Bairro,-8.50504,40.51348
Oliveira do Bairro,Oliveira do Bairro,-8.494166666,40.51555556
Avis,Aldeia Velha,-8.033333333,39.08333333
Vale de Cambra,Junqueira,-8.333888888,40.80222222
Mora,Mora,-8.16556,38.9439
Ovar,Válega,-8.59028,40.83787
Ovar,Válega,-8.577222222,40.83138889
Vila Nova de Cerveira,Loivo,-8.738333333,41.92916667
Mealhada,Barcouço,-8.473333333,40.30416667
Vieira do Minho,Mosteiro,-8.12949,41.60492
Vieira do Minho,Mosteiro,-8.137222222,41.62166667
Tomar (São João Baptista) e Santa Maria dos Olivais,Q1868682,-8.420277777,39.59527778
Gondomar,Lomba,-8.421666666,41.02972222
Monção,Longos Vales,-8.443333333,42.04444444
Marco,Rio de Galinhas,-8.143333333,41.1775
Marco de Canaveses,Soalhães,-8.09614,41.16276
Macedo de Cavaleiros,Lamalonga,-7.079722222,41.67777778
Seia,Cabeça,-7.735277777,40.31916667
Torre de Moncorvo,Cabeça Boa,-7.15,41.18861111
Marco,Fornos,-8.14291,41.19086
Freixo de Espada à Cinta,Poiares,-6.87608,41.05898
Freixo de Espada à Cinta,Poiares,-6.858333333,41.05722222
Beja,Cabeça Gorda,-7.783333333,37.93333333
Mirandela,Passos,-7.264444444,41.465
Lamas e Cercal,Lamas,-9.06151,39.21114
Vila Nova de Famalicão,Cabeçudos,-8.505555555,41.37444444
Carrazeda de Ansiães,Pinhal do Norte,-7.340833333,41.29694444
Miranda do Douro,Palaçoulo,-6.445555555,41.45944444
"Santa Iria de Azoia, São João da Talha e Bobadela",São João da Talha,-9.09881,38.8254
"Santa Iria de Azoia, São João da Talha e Bobadela",São João da Talha,-9.092222222,38.82583333
Podence e Santa Combinha,Podence,-6.926,41.592
Podence e Santa Combinha,Podence,-6.926666666,41.5925
Mealhada,Luso,-8.37845,40.38429
Parada e Failde,Faílde,-6.74749,41.71954
Parada e Failde,Faílde,-6.750833333,41.72333333
Loures,Prior Velho,-9.12302,38.78951
Loures,Prior Velho,-9.120833333,38.79194444
Loures,Portela,-9.111111111,38.78277778
Cadafaz e Colmeal,Cadafaz,-8.052777777,40.135
Penela,Espinhal,-8.35,40.01666667
Izeda,Izeda,-6.716666666,41.56666667
Santo António dos Cavaleiros e Frielas,Frielas,-9.144444444,38.82583333
Bragança,Carrazedo,-6.9,41.76666667
Lagoaça e Fornos,Fornos,-6.7722,41.17311
Lagoaça e Fornos,Fornos,-6.7575,41.18638889
Montemor-o-Velho,Carapinheira,-8.65,40.21666667
Penacova Municipality,São Pedro de Alva,-8.166111111,40.30166667
Marco de Canaveses,Vila Boa do Bispo,-8.213055555,41.12694444
Mafra,Encarnação,-9.368055555,39.03333333
Cernadelo e Lousada (São Miguel e Santa Margarida),Lousada,-8.24517,41.30401
Marco de Canaveses,Várzea da Ovelha e Aliviada,-8.104166666,41.20861111
Marco de Canaveses,Penha Longa,-8.160833333,41.10638889
"Várzea, Aliviada e Folhada",Folhada,-8.065,41.20388889
"Várzea, Aliviada e Folhada",Folhada,-8.06998,41.20541
Marco de Canaveses,Tabuado,-8.120638888,41.18633333
Santo Antão e São Julião do Tojal,São Julião do Tojal,-9.135555555,38.85805556
Cadaval,Painho,-9.049444444,39.30222222
Pampilhosa da Serra,Janeiro de Baixo,-7.804722222,40.04583333
Arcos de Valdevez,Cabreiro,-8.419166666,41.93277778
União das Freguesias de São Bartolomeu dos Galegos e Moledo,Moledo,-9.257222222,39.28388889
Braga,Cabreiros,-8.491666666,41.54138889
Pampilhosa da Serra,Pessegueiro,-8.0325,40.07111111
Pampilhosa da Serra,Pessegueiro,-8.02564,40.06552
"Enxara do Bispo, Gradil e Vila Franca do Rosário",Gradil,-9.280833333,38.98222222
Cadaval,Vilar,-9.114166666,39.18777778
Cadaval,Vilar,-9.10687,39.18671
Pampilhosa da Serra,Machio,-8.021944444,40.01472222
Pampilhosa da Serra,Machio,-8.01132,40.00272
Mafra,Venda do Pinheiro,-9.232222222,38.92527778
Pampilhosa da Serra,Fajão,-7.922222222,40.14916667
Marco de Canaveses,Sobretâmega,-8.16581,41.19808
Amadora,Venda Nova,-9.21452,38.75422
Santo António dos Cavaleiros e Frielas,Santo António dos Cavaleiros,-9.17196,38.81123
Santo António dos Cavaleiros e Frielas,Santo António dos Cavaleiros,-9.161111111,38.81166667
Marco de Canaveses,Paredes de Viadores,-8.12542,41.1375
Marco de Canaveses,Paredes de Viadores,-8.123611111,41.13416667
Cadaval e Pêro Moniz,Pêro Moniz,-9.123611111,39.22138889
Santo Isidoro e Livração,Toutosa,-8.14956,41.2206
"Silvares, Pias, Nogueira e Alvarenga",Pias,-8.2667,41.26942
Igreja Nova e Cheleiros,Igreja Nova,-9.319444444,38.91694444
Azueira e Sobral da Abelheira,Sobral da Abelheira,-9.329166666,38.99833333
Pampilhosa da Serra,Vidual,-7.871388888,40.11194444
Pampilhosa da Serra,Vidual,-7.87392,40.11433
Mafra,Milharado,-9.22059,38.94313
Mafra,Milharado,-9.196111111,38.94944444
Amadora,Venteira,-9.24534,38.74693
Amadora,Venteira,-9.241111111,38.75944444
"São Miguel, Santa Eufémia e Rabaçal",Penela,-8.36638,40.02846
Lousada,Sousela,-8.311944444,41.30027778
Marco de Canaveses,Torrão,-8.28408,41.08559
Marco de Canaveses,Torrão,-8.285833333,41.08722222
Marco de Canaveses,Rosem,-8.17928,41.14167
Marco de Canaveses,Rosem,-8.182777777,41.14361111
"Enxara do Bispo, Gradil e Vila Franca do Rosário",Vila Franca do Rosário,-9.256111111,38.97472222
Arruda dos Vinhos,Santiago dos Velhos,-9.103611111,38.94166667
Castanheira do Ribatejo e Cachoeiras,Cachoeiras,-9.016388888,38.98583333
"Almada, Cova da Piedade, Pragal e Cacilhas",Cacilhas,-9.148611111,38.68638889
Cacém e São Marcos,Cacem,-9.30809,38.77042
Leiria,Memória (Leiria),-8.648888888,39.78666667
Peniche,Serra d'El-Rei,-9.27,39.331
Peniche,Serra d'El-Rei,-9.266666666,39.33333333
Peniche,Serra d'El-Rei,-9.27271,39.33965
Leiria,Maceira,-8.9,39.68972222
Leiria,Maceira,-8.89784,39.68873
Pombal,Vermoil,-8.65,39.85
Pombal,Ilha,-8.77,39.915
Leiria,Monte Redondo,-8.83551,39.90156
Leiria,Monte Redondo,-8.831388888,39.90444444
Mira,Carapelhos,-8.69465,40.43759
Mira,Carapelhos,-8.690277777,40.43861111
Amares,Caires Parish,-8.35596,41.64698
Vila Flor,Candoso,-7.216666666,41.28333333
Covas e Vila Nova de Oliveirinha,Covas,-7.928611111,40.34916667
Vinhais,Montouto,-6.99,41.92786111
Braga,São Vicente do Penso,-8.439166666,41.48944444
Vila Verde,Escariz,-8.53108,41.64795
Arnoso (Santa Maria e Santa Eulália) e Sezures,Santa Eulália de Arnoso,-8.521388888,41.47305556
Trofa,São Romão do Coronado,-8.563333333,41.28555556
Trofa,São Romão do Coronado,-8.554444444,41.27916667
Póvoa de Lanhoso,Travassos,-8.205277777,41.57194444
Póvoa de Lanhoso,Travassos,-8.20072,41.5776
Fafe,Queimadela,-8.149722222,41.51722222
Terras de Bouro,Ribeira,-8.330833333,41.69638889
Terras de Bouro,Ribeira,-8.32979,41.69237
Amarante,Sanche,-8.00887,41.27734
Amarante,Sanche,-8.003333333,41.27722222
"Custóias, Leça do Balio e Guifões",Custóias,-8.64854,41.20691
Santo Tirso,Sequeiró,-8.45215,41.36511
Santo Tirso,Sequeiró,-8.45,41.36666667
Vila Verde,Valdreu,-8.322222222,41.73194444
Tagilde e Vizela (São Paio),Tagilde,-8.2789,41.3777
Vieira do Minho,Tabuaças,-8.1925,41.63388889
